Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
SASN;Sasini Tea and Coffee Ltd;5.5;5.65;5.6;5.15;4800
ABSA;ABSA Bank Kenya Plc;48.0;49.5;48.5;48.75;32100
DTK;Diamond Trust Bank Kenya Ltd;65.0;65.5;65.0;65.5;6200
EQTY;Equity Group Holdings Ltd;140.0;152.0;146.0;139.0;25500
HFCK;HF Group Ltd;14.25;14.6;14.45;14.7;32500
KCB;KCB Group Plc;20.75;22.0;21.5;21.5;433800
NBK;National Bank of Kenya Ltd;39.0;39.5;39.25;39.25;4200
NCBA;NCBA Group Plc;40.0;41.0;40.4;40.25;10200
SBIC;Stanbic Holdings Plc;63.0;65.0;63.5;64.5;12700
SCBK;Standard Chartered Bank Kenya Ltd;140.0;151.0;147.25;151.75;8600
EVRD;Eveready East Africa Ltd;3.7;4.0;3.95;4.0;50300
XPRS;Express Ltd;12.5;12.75;12.6;12.75;2000
KQ;Kenya Airways Plc;24.0;25.0;24.75;23.75;29700
NMG;Nation Media Group Plc;135.0;135.0;135.0;132.0;1000
SMER;Sameer Africa Plc;6.0;6.1;6.0;6.05;4400
SGL;Standard Group Ltd;49.0;49.75;49.5;49.0;4100
TPSE;TPS Eastern Africa (Serena) Ltd;50.0;50.0;50.0;49.5;1400
SCAN;WPP ScanGroup Plc;23.5;24.0;23.75;24.0;7300
ARM;ARM Cement Ltd;87.0;90.0;88.5;85.0;2700
CRWN;Crown Berger Ltd;25.0;25.0;25.0;23.0;4500
CABL;East African Cables Ltd;23.25;26.0;24.25;24.0;5000
KENO;KenolKobil Ltd;68.0;69.0;68.5;69.0;3500
KEGN;Kenya Electricity Generating Company Plc;13.25;13.95;13.45;13.2;83900
KPLC;Kenya Power and Lighting Ltd;126.0;126.0;126.0;126.0;100
TOTL;Total Kenya Ltd;28.75;31.0;29.75;29.5;9500
JUB;Jubilee Holdings Ltd;120.0;120.0;120.0;120.0;1100
KNRE;Kenya Re-Insurance Corporation Ltd;11.0;11.9;11.5;11.6;68400
CTUM;Centum Investment Company Ltd;13.85;14.0;13.9;13.85;49400
BAT;BAT Kenya Plc;130.0;130.0;130.0;130.0;2500
EABL;East African Breweries Ltd;131.0;138.0;131.0;130.0;50800
MSC;Mumias Sugar Company Ltd;5.6;6.1;5.85;5.95;341100
UNGA;Unga Group Ltd;13.0;13.0;13.0;13.0;100
SCOM;Safaricom Plc;3.15;3.4;3.2;3.3;3539600
^N20I;NSE 20-Share Index;3193.06;3193.06;3193.06;3160.12;-
^NASI;NSE All-Share Index;67.41;67.41;67.41;67.21;-
;;;;;;
