Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
SASN;Sasini Tea and Coffee Ltd;5.95;6.8;6.1;6.6;57900
ABSA;ABSA Bank Kenya Plc;44.0;50.0;48.0;48.75;30000
DTK;Diamond Trust Bank Kenya Ltd;68.0;68.0;68.0;68.0;200
EQTY;Equity Group Holdings Ltd;140.0;152.0;149.0;152.0;42300
HFCK;HF Group Ltd;14.55;16.0;15.65;15.95;27300
KCB;KCB Group Plc;20.0;22.0;21.0;21.5;401000
NBK;National Bank of Kenya Ltd;40.0;41.75;40.25;40.25;10100
NCBA;NCBA Group Plc;40.25;43.5;42.45;43.8;22300
SBIC;Stanbic Holdings Plc;65.0;70.0;66.0;71.5;15300
SCBK;Standard Chartered Bank Kenya Ltd;158.0;163.0;160.25;163.25;7000
EVRD;Eveready East Africa Ltd;3.7;4.1;3.95;4.1;36700
XPRS;Express Ltd;12.55;13.0;12.75;12.55;9000
KQ;Kenya Airways Plc;26.75;28.0;27.0;28.0;70600
NMG;Nation Media Group Plc;135.0;140.0;138.0;139.0;2700
SMER;Sameer Africa Plc;5.5;6.35;5.9;6.0;1000
SGL;Standard Group Ltd;49.5;49.5;49.5;49.5;2000
TPSE;TPS Eastern Africa (Serena) Ltd;54.0;55.0;54.0;55.0;800
SCAN;WPP ScanGroup Plc;25.75;27.0;26.0;25.75;40000
ARM;ARM Cement Ltd;90.0;92.0;90.0;90.0;4300
BAMB;Bamburi Cement Ltd;176.0;185.0;182.0;171.0;300
CRWN;Crown Berger Ltd;25.0;25.0;25.0;25.0;17000
CABL;East African Cables Ltd;23.5;26.0;25.0;26.0;19300
PORT;East African Portland Cement Ltd;80.0;80.0;80.0;81.0;100
KENO;KenolKobil Ltd;72.0;75.0;74.0;73.0;10800
KEGN;Kenya Electricity Generating Company Plc;15.0;15.6;15.2;15.6;154900
KPLC;Kenya Power and Lighting Ltd;130.0;137.0;133.0;136.0;800
TOTL;Total Kenya Ltd;32.5;32.75;32.5;33.0;1100
JUB;Jubilee Holdings Ltd;124.0;125.0;124.0;125.0;300
KNRE;Kenya Re-Insurance Corporation Ltd;11.5;12.05;11.85;12.05;137400
SLAM;Sanlam Kenya Plc;69.0;69.0;69.0;73.0;200
CTUM;Centum Investment Company Ltd;12.6;14.2;13.85;14.0;22900
BAT;BAT Kenya Plc;142.0;142.0;142.0;145.0;300
EABL;East African Breweries Ltd;134.0;140.0;135.0;138.0;339200
MSC;Mumias Sugar Company Ltd;5.9;6.5;6.05;6.2;933600
UNGA;Unga Group Ltd;13.0;13.4;13.0;12.7;1100
SCOM;Safaricom Plc;3.55;3.8;3.65;3.75;7094100
^N20I;NSE 20-Share Index;3341.47;3341.47;3341.47;3397.95;-
^NASI;NSE All-Share Index;71.28;71.28;71.28;72.35;-
;;;;;;
