Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100401;14.5;14.5;14.5;14.5;-
20100406;14.5;14.5;14.5;14.5;-
20100407;14.5;14.5;14.5;14.5;-
20100408;14.5;14.5;14.5;14.5;-
20100409;14.5;14.5;14.5;14.5;-
20100412;14.5;14.5;14.5;14.5;-
20100413;14.5;14.5;14.5;14.5;-
20100414;14.5;14.5;14.5;14.5;-
20100415;14.5;14.5;14.5;14.5;-
20100416;14.5;14.5;14.5;14.5;-
20100419;14.5;14.5;14.5;14.5;-
20100420;14.5;14.5;14.5;14.5;-
20100421;14.5;14.5;14.5;14.5;-
20100422;14.5;14.5;14.5;14.5;-
20100423;14.5;14.5;14.5;14.5;-
20100426;14.5;14.5;14.5;14.5;-
20100427;14.5;14.5;14.5;14.5;-
20100428;14.5;14.5;14.5;14.5;-
20100429;14.5;14.5;14.5;14.5;-
20100430;14.5;14.5;14.5;14.5;-
