Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100401;58.0;59.0;58.5;57.5;39500
20100406;55.0;58.5;57.5;58.5;117800
20100407;52.5;57.5;54.0;57.5;87400
20100408;52.5;54.0;53.5;54.0;1903100
20100409;52.0;54.5;53.0;53.5;141000
20100412;30.0;49.0;37.5;53.0;57300
20100413;36.0;41.0;36.25;37.5;76700
20100414;36.25;39.75;38.25;36.25;117100
20100415;41.0;42.0;41.75;38.25;35800
20100416;42.0;45.75;44.75;41.75;90000
20100419;41.0;46.0;42.25;44.75;47400
20100420;39.0;41.0;40.0;42.25;50800
20100421;40.0;44.0;41.0;40.0;174400
20100422;42.0;45.0;44.75;41.0;509500
20100423;43.25;45.0;44.25;44.75;46300
20100426;44.0;48.0;44.75;44.25;97500
20100427;44.0;45.0;44.75;44.75;123700
20100428;42.0;44.25;43.75;44.75;22700
20100429;43.0;45.0;44.75;43.75;220900
20100430;42.75;44.0;43.75;44.75;13300
