Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100401;90.0;103.0;100.0;94.0;6300
20100406;94.0;94.0;94.0;100.0;100
20100407;95.0;95.0;95.0;94.0;100
20100408;95.0;95.0;95.0;95.0;-
20100409;95.0;95.0;95.0;95.0;1300
20100412;100.0;100.0;100.0;95.0;1100
20100413;98.0;98.0;98.0;100.0;200
20100414;100.0;100.0;100.0;98.0;200
20100415;100.0;100.0;100.0;100.0;-
20100416;100.0;100.0;100.0;100.0;500
20100419;98.0;100.0;99.5;100.0;3900
20100420;100.0;100.0;100.0;99.5;200
20100421;108.0;108.0;108.0;100.0;500
20100422;108.0;108.0;108.0;108.0;-
20100423;108.0;108.0;108.0;108.0;400
20100426;110.0;110.0;110.0;108.0;300
20100427;108.0;110.0;108.0;110.0;1700
20100428;110.0;110.0;110.0;108.0;200
20100429;120.0;120.0;120.0;110.0;1000
20100430;120.0;120.0;120.0;120.0;800
