Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.0;13.0;13.0;13.0;-
KUKZ;Kakuzi Plc;384.5;384.5;384.5;384.5;-
KAPC;Kapchorua Tea Kenya Plc;87.0;88.5;88.0;87.25;1600
LIMT;Limuru Tea Plc;330.0;330.0;330.0;330.0;-
SASN;Sasini Plc;19.0;20.0;19.05;19.1;22300
WTK;Williamson Tea Kenya Plc;130.0;134.0;130.75;134.5;1500
CGEN;Car and General (K) Ltd;36.0;36.0;36.0;36.0;-
ABSA;ABSA Bank Kenya Plc;10.05;10.25;10.15;10.25;113800
BKG;BK Group Plc;28.2;28.2;28.2;28.2;-
COOP;Co-operative Bank of Kenya Ltd;12.5;13.05;13.0;13.05;1437200
DTK;Diamond Trust Bank Kenya Ltd;58.25;60.0;59.5;60.0;72600
EQTY;Equity Group Holdings Plc;49.0;50.0;49.5;49.25;5142900
HFCK;HF Group Ltd;3.7;3.9;3.71;3.74;20800
IMH;I & M Holdings Plc;21.5;21.6;21.5;21.6;44500
KCB;KCB Group Plc;43.55;46.0;45.1;45.05;2715700
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;25.5;26.0;25.75;25.7;214200
SBIC;Stanbic Holdings Plc;86.0;86.0;86.0;86.25;100
SCBK;Standard Chartered Bank Kenya Ltd;128.0;130.0;128.25;129.25;48200
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.05;1.1;1.09;1.09;11300
XPRS;Express Kenya Plc;4.4;4.4;4.4;4.4;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;3.95;3.95;3.95;3.97;5200
NBV;Nairobi Business Ventures Ltd;5.7;6.4;5.94;5.94;8600
NMG;Nation Media Group Plc;22.0;22.35;22.15;22.0;13200
SMER;Sameer Africa Plc;3.13;3.2;3.15;3.11;20800
SGL;Standard Group Plc;16.9;16.9;16.9;16.9;600
TPSE;TPS Eastern Africa (Serena) Ltd;16.0;16.7;16.0;15.45;5100
UCHM;Uchumi Supermarket Plc;0.22;0.24;0.23;0.24;30300
SCAN;WPP ScanGroup Plc;4.9;5.06;4.91;4.9;25000
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;36.8;37.0;37.0;37.0;3300
CRWN;Crown Paints Kenya Plc;30.0;30.0;30.0;30.0;400
CABL;East African Cables Ltd;1.45;1.5;1.48;1.5;19100
PORT;East African Portland Cement Ltd;8.1;8.1;8.1;8.1;-
KEGN;Kenya Electricity Generating Company Plc;4.55;4.65;4.57;4.53;72300
KPLC-P4;KPLC-P4;4.53;4.53;4.53;4.53;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.6;1.75;1.7;1.77;849600
TOTL;Total Kenya Ltd;24.0;24.65;24.45;24.65;4100
UMME;Umeme Ltd;6.3;6.78;6.66;6.48;800
BRIT;Britam Holdings Plc;7.5;7.8;7.64;7.56;36700
CIC;CIC Insurance Group Ltd;2.69;2.85;2.69;2.79;107500
JUB;Jubilee Holdings Ltd;340.0;350.0;348.5;340.0;2600
KNRE;Kenya Re-Insurance Corporation Ltd;2.45;2.48;2.46;2.46;61400
LBTY;Liberty Kenya Holdings Ltd;7.74;8.14;7.78;7.78;7200
SLAM;Sanlam Kenya Plc;11.95;11.95;11.95;11.95;2700
CTUM;Centum Investment Company Plc;17.4;17.7;17.5;17.5;86000
HAFR;Home Afrika Ltd;0.38;0.39;0.39;0.38;166100
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.0;2.0;2.0;1.91;2900
TCL;Trans-Century Plc;1.4;1.4;1.4;1.29;300
NSE;Nairobi Securities Exchange Plc;9.0;9.1;9.0;9.04;12000
BOC;BOC Kenya Plc;70.0;70.0;70.0;70.0;-
BAT;British American Tobacco Kenya Plc;435.0;440.0;435.5;439.75;19500
CARB;Carbacid Investments Plc;11.4;11.8;11.7;11.75;6600
EABL;East African Breweries Ltd;164.0;167.0;164.75;163.0;319900
FTGH;Flame Tree Group Holdings Ltd;1.33;1.35;1.33;1.35;5200
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
UNGA;Unga Group Ltd;30.0;30.0;30.0;30.0;-
SCOM;Safaricom Plc;42.5;43.55;43.1;42.45;11272800
FAHR;Stanlib Fahari Income-REIT;6.5;6.7;6.54;6.5;21900
GLD;ABSA NewGold ETF;1855.0;1855.0;1855.0;1855.0;-
^FNK15;FTSE NSE Kenya 15 Index;209.47;211.88;210.88;210.12;-
^FNK25;FTSE NSE Kenya 25 Index;234.29;237.7;236.31;234.3;-
^N20I;NSE 20-Share Index;1970.44;1970.44;1970.44;1972.91;-
^N25I;NSE 25-Share Index;3867.27;3867.27;3867.27;3840.4;-
^NASI;NSE All-Share Index;178.86;178.86;178.86;177.1;-
^ZKEQTK;Zamara Kenya Equity Index (KES);2146.28;2146.28;2146.28;2134.84;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1666.31;1666.31;1666.31;1658.19;-
;;;;;;
