20121101,14.5,14.6,14.55,470600
20121102,14.5,14.65,14.6,4.85M
20121105,14.65,14.85,14.65,1.02M
20121106,14.65,14.75,14.7,2.34M
20121107,14.75,14.95,14.85,803500
20121108,14.85,15.0,14.9,1.15M
20121109,14.8,15.0,14.9,4.63M
20121112,14.65,14.8,14.65,146500
20121113,14.7,14.85,14.8,392900
20121114,14.6,14.85,14.65,509300
20121115,14.65,14.8,14.65,139300
20121116,14.7,15.0,14.7,196500
20121119,14.7,15.0,14.8,241400
20121120,14.65,14.8,14.75,3.00M
20121121,14.65,14.7,14.65,4200
20121122,14.65,14.8,14.7,216300
20121123,14.7,14.8,14.75,1.15M
20121126,14.7,14.95,14.8,380500
20121127,14.8,15.0,14.95,438400
20121128,14.85,14.95,14.85,2000
20121129,14.75,14.85,14.8,1.38M
20121130,14.6,14.95,14.85,120900
