Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190401;22.0;22.0;22.0;22.0;-
20190402;22.0;22.0;22.0;22.0;-
20190403;22.0;22.0;22.0;22.0;-
20190404;22.0;22.0;22.0;22.0;-
20190405;22.0;22.0;22.0;22.0;-
20190408;22.0;22.0;22.0;22.0;-
20190409;22.0;22.0;22.0;22.0;-
20190410;22.0;22.0;22.0;22.0;-
20190411;22.0;22.0;22.0;22.0;-
20190412;22.0;22.0;22.0;22.0;-
20190415;22.0;22.0;22.0;22.0;-
20190416;22.0;22.0;22.0;22.0;-
20190417;22.0;22.0;22.0;22.0;-
20190418;22.0;22.0;22.0;22.0;-
20190423;22.0;22.0;22.0;22.0;-
20190424;22.0;22.0;22.0;22.0;-
20190425;22.0;22.0;22.0;22.0;-
20190426;22.0;22.0;22.0;22.0;-
20190429;22.0;22.0;22.0;22.0;-
20190430;22.0;22.0;22.0;22.0;-
