Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190401;20.5;20.5;20.5;20.5;-
20190402;20.3;20.3;20.3;20.5;1100
20190403;20.75;21.0;20.75;20.3;1500
20190404;21.0;22.0;21.85;20.75;6700
20190405;21.85;21.85;21.85;21.85;-
20190408;21.5;21.5;21.5;21.85;10000
20190409;21.0;21.0;21.0;21.5;100
20190410;20.05;20.05;20.05;21.0;900
20190411;20.0;20.1;20.05;20.05;31900
20190412;20.0;22.0;21.35;20.05;13200
20190415;21.0;22.0;21.9;21.35;3500
20190416;21.0;21.0;21.0;21.9;900
20190417;21.0;21.0;21.0;21.0;-
20190418;21.5;21.5;21.5;21.0;6400
20190423;21.5;21.5;21.5;21.5;-
20190424;21.5;21.5;21.5;21.5;-
20190425;21.5;21.5;21.5;21.5;1200
20190426;21.5;22.95;21.7;21.5;1300
20190429;22.85;22.95;22.9;21.7;1000
20190430;22.9;22.9;22.9;22.9;-
