Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180903;27.0;28.0;27.75;28.25;1732800
20180904;27.75;29.0;28.25;27.75;5216300
20180905;27.5;28.5;27.75;28.25;5440200
20180906;27.5;28.25;27.75;27.75;4172000
20180907;27.25;28.0;27.5;27.75;6802300
20180910;27.25;27.75;27.25;27.5;773100
20180911;27.0;27.75;27.0;27.25;2355600
20180912;26.75;27.25;27.0;27.0;6191100
20180913;25.75;27.25;26.25;27.0;12514200
20180914;26.25;26.75;26.5;26.25;9138100
20180917;26.25;26.75;26.5;26.5;5165700
20180918;26.5;27.25;26.75;26.5;7266500
20180919;25.75;27.25;26.5;26.75;9364500
20180920;24.5;25.75;24.75;26.5;9358300
20180921;23.75;25.25;24.0;24.75;19410000
20180924;24.5;26.0;25.0;24.0;23273800
20180925;24.75;25.25;24.75;25.0;7497500
20180926;24.5;25.0;24.75;24.75;2701500
20180927;24.5;25.0;24.75;24.75;14903000
20180928;24.0;25.0;24.5;24.75;5979700
