Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161101;4.0;4.2;4.05;4.1;131400
20161102;4.0;4.2;4.0;4.05;807500
20161103;4.0;4.2;4.0;4.05;807500
20161104;4.0;4.2;4.05;4.0;354200
20161107;4.1;4.2;4.1;4.05;53700
20161108;4.1;4.2;4.1;4.1;100400
20161109;4.0;4.2;4.1;4.1;231400
20161110;4.0;4.2;4.05;4.1;130900
20161111;4.1;4.3;4.1;4.05;165800
20161114;4.1;4.3;4.15;4.1;42500
20161115;4.0;4.3;4.05;4.15;243600
20161116;4.1;4.25;4.15;4.05;277700
20161117;3.95;4.3;4.0;4.15;2046900
20161118;4.0;4.15;4.0;4.0;638400
20161121;3.9;4.25;4.1;4.0;149400
20161122;3.95;4.2;3.95;4.1;124900
20161123;4.0;4.15;4.0;3.95;230500
20161124;3.9;4.1;3.95;4.0;349000
20161125;3.9;4.2;4.0;3.95;256600
20161128;3.95;4.1;4.0;4.0;64900
20161129;3.9;4.05;3.9;4.0;444900
20161130;3.9;4.0;3.95;3.9;320300
