Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161101;14.25;14.5;14.35;14.85;2000
20161102;14.0;14.35;14.05;14.35;24600
20161103;14.0;14.35;14.05;14.35;24600
20161104;14.0;14.9;14.45;14.05;15600
20161107;14.9;15.5;15.4;14.45;35400
20161108;15.5;15.85;15.5;15.4;20100
20161109;14.6;15.45;15.4;15.5;10400
20161110;15.0;15.5;15.25;15.4;4400
20161111;14.6;15.2;14.75;15.25;4500
20161114;15.4;15.4;15.4;14.75;10300
20161115;14.85;15.0;14.85;15.4;4600
20161116;14.5;14.85;14.6;14.85;11300
20161117;14.5;14.6;14.5;14.6;21100
20161118;14.0;14.55;14.3;14.5;38800
20161121;14.1;14.7;14.15;14.3;6400
20161122;14.0;14.6;14.05;14.15;4300
20161123;13.85;14.1;13.9;14.05;2800
20161124;12.6;14.0;13.15;13.9;45800
20161125;14.0;14.0;14.0;13.15;100
20161128;14.1;14.1;14.1;14.0;7000
20161129;14.1;14.1;14.1;14.1;2800
20161130;13.9;14.05;14.0;14.1;11100
