Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161101;20.5;21.0;20.7;20.95;7400
20161102;20.5;21.0;20.8;20.7;51500
20161103;20.5;21.0;20.8;20.7;51500
20161104;20.75;21.5;21.5;20.8;942700
20161107;21.25;21.5;21.5;21.5;38700
20161108;21.5;22.75;21.95;21.5;133200
20161109;21.5;22.0;21.7;21.95;27100
20161110;21.75;23.0;21.95;21.7;94200
20161111;21.5;22.0;21.55;21.95;14500
20161114;21.5;22.75;21.65;21.55;22300
20161115;21.25;21.75;21.5;21.65;31600
20161116;21.25;21.5;21.25;21.5;20500
20161117;21.25;21.5;21.5;21.25;19900
20161118;21.25;22.5;22.4;21.5;433800
20161121;21.25;22.0;21.35;22.4;10900
20161122;21.5;22.0;21.7;21.35;10000
20161123;21.75;22.0;21.95;21.7;60700
20161124;21.5;22.75;22.2;21.95;416500
20161125;21.75;22.0;21.75;22.2;8000
20161128;21.75;22.75;22.3;21.75;177400
20161129;21.75;22.75;21.95;22.3;4900
20161130;22.0;22.25;22.15;21.95;53600
