Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100901;17.5;18.0;17.9;18.85;55000
20100902;17.6;18.5;18.2;17.9;72800
20100903;17.5;18.0;17.75;18.2;32700
20100906;17.55;18.1;17.95;17.75;56500
20100907;17.75;18.25;17.95;17.95;12900
20100908;17.95;18.85;18.0;17.95;40300
20100909;18.0;18.8;18.25;18.0;101500
20100910;18.25;18.75;18.3;18.25;2700
20100913;18.05;18.5;18.15;18.3;50900
20100914;18.1;18.7;18.4;18.15;32100
20100915;18.2;18.7;18.35;18.4;13700
20100916;18.25;18.5;18.3;18.35;32500
20100917;18.2;18.6;18.25;18.3;18200
20100920;18.5;18.6;18.55;18.25;7400
20100921;18.3;18.55;18.45;18.55;64400
20100922;18.35;18.6;18.5;18.45;30000
20100923;18.5;18.6;18.55;18.5;15400
20100924;18.4;18.55;18.45;18.55;25500
20100927;18.5;19.0;18.75;18.45;125700
20100928;18.5;18.8;18.7;18.75;148000
20100929;18.5;18.85;18.8;18.7;191500
20100930;18.75;18.9;18.8;18.8;14600
