Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100301;193.0;193.0;193.0;191.0;8500
20100302;194.0;200.0;196.0;193.0;626800
20100303;190.0;195.0;193.0;196.0;212500
20100304;191.0;192.0;191.0;193.0;2500
20100305;192.0;194.0;193.0;191.0;5300
20100308;191.0;193.0;192.0;193.0;160800
20100309;192.0;193.0;192.0;192.0;69500
20100310;191.0;195.0;192.0;192.0;59100
20100311;191.0;192.0;191.0;192.0;51800
20100312;191.0;192.0;191.0;191.0;1200
20100315;191.0;195.0;191.0;191.0;624600
20100316;190.0;192.0;190.0;191.0;298400
20100317;191.0;192.0;191.0;190.0;85000
20100318;192.0;196.0;194.0;191.0;115100
20100319;194.0;196.0;195.0;194.0;5000
20100322;195.0;196.0;195.0;195.0;3200
20100323;198.0;203.0;202.0;195.0;157900
20100324;198.0;202.0;201.0;202.0;5600
20100325;202.0;204.0;203.0;201.0;40100
20100326;203.0;204.0;203.0;203.0;52600
20100329;203.0;204.0;203.0;203.0;26000
20100330;203.0;204.0;203.0;203.0;16900
20100331;203.0;204.0;203.0;203.0;33600
