Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;20.0;20.0;20.0;21.0;500
KUKZ;Kakuzi;320.0;320.0;320.0;320.0;69400
KAPC;Kapchorua Tea Kenya Plc;68.0;68.0;68.0;68.0;2300
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;-
SASN;Sasini Tea and Coffee Ltd;22.0;22.0;22.0;21.25;17800
WTK;Williamson Tea Kenya Plc;139.0;139.0;139.0;139.0;700
CGEN;Car and General (K) Ltd;19.0;19.0;19.0;19.0;-
ABSA;ABSA Bank Kenya Plc;11.75;11.95;11.85;11.9;158200
COOP;Co-operative Bank of Kenya Ltd;17.5;17.6;17.5;17.55;67500
DTK;Diamond Trust Bank Kenya Ltd;197.0;198.0;197.0;195.0;15500
EQTY;Equity Group Holdings Ltd;47.25;48.5;47.25;48.25;852900
HFCK;HF Group Ltd;8.1;8.55;8.34;8.62;6900
IMH;I & M Holdings Plc;115.0;116.0;115.75;115.0;400
KCB;KCB Group Plc;45.75;46.5;45.75;46.5;3223200
NBK;National Bank of Kenya Ltd;6.05;6.25;6.15;6.2;4100
NCBA;NCBA Group Plc;35.75;36.25;35.85;35.9;29500
SBIC;Stanbic Holdings Plc;91.0;91.0;91.0;92.0;10100
SCBK;Standard Chartered Bank Kenya Ltd;195.0;205.0;197.5;200.25;2700
DCON;Deacons (East Africa) Plc;1.25;1.25;1.25;1.25;-
EVRD;Eveready East Africa Ltd;1.5;1.5;1.5;1.5;5200
XPRS;Express Ltd;5.95;5.95;5.95;5.95;-
KQ;Kenya Airways Plc;10.5;11.2;10.95;11.05;199000
LKL;Longhorn Publishers Plc;4.2;4.4;4.25;4.2;500
NBV;Nairobi Business Ventures Ltd;1.7;1.75;1.7;1.75;2400
NMG;Nation Media Group Plc;90.0;91.0;90.0;91.5;7700
SMER;Sameer Africa Plc;2.55;2.7;2.65;2.8;2300
SGL;Standard Group Ltd;29.25;29.25;29.25;29.25;-
TPSE;TPS Eastern Africa (Serena) Ltd;28.0;30.75;28.0;30.75;24300
UCHM;Uchumi Supermarket Ltd;1.4;1.5;1.45;1.4;21000
SCAN;WPP ScanGroup Plc;15.55;16.05;15.75;16.0;2400
ARM;ARM Cement Ltd;2.85;2.9;2.85;2.75;1097000
BAMB;Bamburi Cement Ltd;180.0;180.0;180.0;180.0;-
CRWN;Crown Berger Ltd;80.0;80.0;80.0;80.0;2100
CABL;East African Cables Ltd;3.5;3.95;3.7;3.75;4700
PORT;East African Portland Cement Ltd;19.0;20.0;19.3;20.0;300
KENO;KenolKobil Ltd;18.0;18.4;18.35;18.35;370500
KEGN;Kenya Electricity Generating Company Plc;6.9;7.1;7.0;6.95;1544200
KPLC;Kenya Power and Lighting Ltd;6.85;7.0;6.9;6.9;140500
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;29.75;31.5;29.75;32.75;5200
UMME;Umeme Ltd;8.4;8.4;8.4;8.5;1600
BRIT;Britam Holdings Ltd;14.5;14.75;14.5;14.5;85100
CIC;CIC Insurance Group Ltd;4.6;4.7;4.6;4.6;304400
JUB;Jubilee Holdings Ltd;503.0;503.0;503.0;503.0;800
KNRE;Kenya Re-Insurance Corporation Ltd;16.0;16.55;16.2;16.55;4900
LBTY;Liberty Kenya Holdings Ltd;13.55;13.7;13.6;13.7;2400
SLAM;Sanlam Kenya Plc;24.5;24.5;24.5;24.5;-
CTUM;Centum Investment Company Ltd;37.25;38.0;37.85;37.2;138400
HAFR;Home Afrika Ltd;0.85;0.95;0.9;0.9;99000
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;3.0;3.0;3.0;3.0;-
TCL;Trans-Century Ltd;4.2;4.5;4.2;4.25;1600
NSE;Nairobi Securities Exchange Plc;17.2;18.0;17.3;17.4;4100
BAT;BAT Kenya Plc;600.0;600.0;600.0;610.0;200
BOC;BOC Kenya Plc;86.0;86.0;86.0;86.0;-
CARB;Carbacid Investments Plc;10.8;11.2;11.1;10.8;3400
EABL;East African Breweries Ltd;218.0;225.0;219.0;218.0;262400
FTGH;Flame Tree Group Holdings Ltd;3.55;3.55;3.55;3.3;2700
ORCH;Kenya Orchards Ltd;82.0;82.0;82.0;82.0;-
MSC;Mumias Sugar Company Ltd;0.7;0.8;0.7;0.75;1175100
UNGA;Unga Group Ltd;38.0;40.0;39.25;38.0;41000
SCOM;Safaricom Plc;29.25;30.0;29.75;29.5;22488900
FAHR;Stanlib Fahari Income-REIT;11.0;11.5;11.0;11.5;164500
GLD;Barclays NewGold ETF;1265.0;1265.0;1265.0;1265.0;-
^FNK15;FTSE NSE Kenya 15 Index;217.1;219.86;217.2;218.5;-
^FNK25;FTSE NSE Kenya 25 Index;226.51;228.48;226.66;227.02;-
^N20I;NSE 20-Share Index;3289.31;3289.31;3289.31;3298.14;-
^N25I;NSE 25-Share Index;4487.06;4487.06;4487.06;4502.94;-
^NASI;NSE All-Share Index;175.5;175.5;175.5;175.53;-
;;;;;;
