20140102,31.0,31.5,31.0,3.56M
20140103,31.5,33.25,31.75,1.21M
20140106,32.75,33.25,33.0,1.45M
20140107,33.0,35.0,34.75,936600
20140108,34.0,35.0,34.25,518500
20140109,33.75,34.5,34.0,2.46M
20140110,33.0,34.25,33.25,1.53M
20140113,33.0,34.25,33.75,319700
20140114,33.25,34.5,33.75,4.18M
20140115,32.75,33.5,33.0,3.58M
20140116,32.75,33.5,32.75,782400
20140117,32.0,33.0,32.25,1.68M
20140120,31.75,33.0,32.0,6.07M
20140121,32.75,33.5,32.75,4.58M
20140122,32.25,33.5,32.5,1.13M
20140123,32.0,33.0,32.25,6.10M
20140124,32.5,33.0,32.75,1.91M
20140127,32.25,33.5,32.75,1.16M
20140128,32.5,33.0,32.75,1.09M
20140129,32.0,33.0,32.0,3.92M
20140130,31.0,32.5,31.5,3.08M
20140131,30.0,31.5,31.0,751300
