Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;39.0;39.0;39.0;39.25;2400
KUKZ;Kakuzi;330.0;330.0;330.0;330.0;-
KAPC;Kapchorua Tea Kenya Plc;141.0;141.0;141.0;141.0;-
LIMT;Limuru Tea Plc;1114.0;1114.0;1114.0;1114.0;-
SASN;Sasini Tea and Coffee Ltd;15.4;15.6;15.4;15.5;64000
WTK;Williamson Tea Kenya Plc;300.0;300.0;300.0;300.0;-
CGEN;Car and General (K) Ltd;51.0;51.0;51.0;47.25;100
ABSA;ABSA Bank Kenya Plc;16.65;17.2;17.0;17.2;50600
COOP;Co-operative Bank of Kenya Ltd;21.0;22.25;21.75;22.25;2505900
DTK;Diamond Trust Bank Kenya Ltd;249.0;250.0;249.0;249.0;11500
EQTY;Equity Group Holdings Ltd;53.0;54.0;53.0;53.5;1339900
HFCK;HF Group Ltd;38.75;40.0;39.25;39.45;521300
IMH;I & M Holdings Plc;126.0;126.0;126.0;126.0;-
KCB;KCB Group Plc;59.0;59.5;59.0;59.5;4689600
NBK;National Bank of Kenya Ltd;24.75;25.5;24.75;25.25;30800
NCBA;NCBA Group Plc;63.0;64.0;63.25;64.0;32700
SBIC;Stanbic Holdings Plc;130.0;132.0;130.0;130.0;19300
SCBK;Standard Chartered Bank Kenya Ltd;352.0;352.0;352.0;352.5;5500
EVRD;Eveready East Africa Ltd;4.05;4.5;4.2;4.1;6500
XPRS;Express Ltd;6.35;6.4;6.35;6.35;20700
KQ;Kenya Airways Plc;9.75;10.0;9.9;9.9;43400
LKL;Longhorn Publishers Plc;8.95;9.1;8.95;9.0;30200
NMG;Nation Media Group Plc;250.0;260.0;259.0;259.0;107800
SMER;Sameer Africa Plc;6.25;6.5;6.4;6.2;56900
SGL;Standard Group Ltd;44.75;44.75;44.75;44.75;-
TPSE;TPS Eastern Africa (Serena) Ltd;34.0;34.5;34.25;34.5;32100
UCHM;Uchumi Supermarket Ltd;10.5;11.0;10.95;10.15;1610900
SCAN;WPP ScanGroup Plc;51.0;52.0;51.5;50.5;118700
ARM;ARM Cement Ltd;84.5;87.5;86.0;87.5;19200
BAMB;Bamburi Cement Ltd;156.0;158.0;157.0;158.0;1600
CRWN;Crown Berger Ltd;140.0;140.0;140.0;143.0;100
CABL;East African Cables Ltd;16.15;16.5;16.25;16.2;106100
PORT;East African Portland Cement Ltd;60.0;60.0;60.0;60.0;-
KENO;KenolKobil Ltd;10.2;10.3;10.25;10.25;178800
KEGN;Kenya Electricity Generating Company Plc;11.9;12.6;12.45;12.25;5755000
KPLC;Kenya Power and Lighting Ltd;17.8;17.95;17.85;17.85;3144200
KPLC-P4;KPLC-P4;5.3;5.3;5.3;5.3;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;28.0;29.0;28.25;28.75;13500
UMME;Umeme Ltd;19.5;19.75;19.5;19.95;1609000
BRIT;Britam Holdings Ltd;29.0;29.5;29.25;29.25;171000
CIC;CIC Insurance Group Ltd;11.0;11.4;11.2;11.25;442700
JUB;Jubilee Holdings Ltd;540.0;540.0;540.0;540.0;2000
KNRE;Kenya Re-Insurance Corporation Ltd;18.15;18.3;18.15;18.15;139500
LBTY;Liberty Kenya Holdings Ltd;24.5;24.75;24.5;24.75;13000
SLAM;Sanlam Kenya Plc;132.0;141.0;138.0;129.0;7000
CTUM;Centum Investment Company Ltd;59.5;60.0;59.75;60.0;129500
HAFR;Home Afrika Ltd;3.4;3.7;3.55;3.65;539700
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;6.15;6.25;6.15;6.2;7900
TCL;Trans-Century Ltd;18.5;18.75;18.6;18.0;13700
NSE;Nairobi Securities Exchange Plc;19.35;19.8;19.55;19.4;131500
BAT;BAT Kenya Plc;860.0;865.0;860.0;866.0;5500
BOC;BOC Kenya Plc;136.0;136.0;136.0;136.0;-
CARB;Carbacid Investments Plc;23.25;25.0;24.0;24.0;24100
EABL;East African Breweries Ltd;295.0;299.0;298.0;303.0;1027800
FTGH;Flame Tree Group Holdings Ltd;8.75;9.0;8.75;9.3;115500
ORCH;Kenya Orchards Ltd;115.0;115.0;115.0;115.0;-
MSC;Mumias Sugar Company Ltd;2.5;2.75;2.55;2.7;2005600
UNGA;Unga Group Ltd;47.75;48.0;47.75;47.75;1200
SCOM;Safaricom Plc;15.3;15.65;15.4;15.65;30442500
^FNK15;FTSE NSE Kenya 15 Index;225.85;229.04;226.57;229.04;-
^FNK25;FTSE NSE Kenya 25 Index;226.31;229.35;226.98;229.35;-
^N20I;NSE 20-Share Index;5474.45;5474.45;5474.45;5499.64;-
^NASI;NSE All-Share Index;173.07;173.07;173.07;174.7;-
;;;;;;
