Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20201201;30.0;30.0;30.0;30.0;-
20201202;30.0;30.0;30.0;30.0;-
20201203;30.0;30.5;30.45;30.0;2200
20201204;31.0;31.0;31.0;30.45;100
20201207;31.0;31.0;31.0;31.0;-
20201208;31.0;31.0;31.0;31.0;-
20201209;31.0;31.0;31.0;31.0;-
20201210;30.0;30.0;30.0;31.0;100
20201211;30.0;30.0;30.0;30.0;-
20201214;30.0;30.0;30.0;30.0;200
20201215;30.0;30.0;30.0;30.0;-
20201216;30.0;30.0;30.0;30.0;-
20201217;31.0;31.0;31.0;30.0;100
20201218;31.0;31.0;31.0;31.0;-
20201221;31.0;31.0;31.0;31.0;-
20201222;31.0;31.0;31.0;31.0;-
20201223;31.5;31.5;31.5;31.0;400
20201224;31.5;31.5;31.5;31.5;-
20201228;31.5;31.5;31.5;31.5;-
20201229;31.8;31.8;31.8;31.5;100
20201230;31.8;31.8;31.8;31.8;-
20201231;31.8;31.8;31.8;31.8;-
