Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210104;361.0;361.0;361.0;361.0;-
20210105;385.0;385.0;385.0;361.0;113200
20210106;385.0;385.0;385.0;385.0;400
20210107;390.0;390.0;390.0;385.0;1800
20210108;390.0;395.0;391.5;390.0;900
20210111;390.0;395.0;390.0;391.5;41700
20210112;385.0;390.0;388.75;390.0;1700
20210113;385.0;390.0;385.75;388.75;1800
20210114;390.0;390.0;390.0;385.75;700
20210115;385.0;390.0;389.5;390.0;800
20210118;390.0;390.0;390.0;389.5;200
20210119;391.0;395.0;394.0;390.0;2600
20210120;394.0;394.0;394.0;394.0;-
20210121;392.0;392.0;392.0;394.0;700
20210122;395.0;400.0;397.75;392.0;32700
20210125;400.0;400.0;400.0;397.75;700
20210126;400.25;405.0;400.25;400.0;14100
20210127;405.0;405.0;405.0;400.25;2500
20210128;405.0;407.5;406.0;405.0;800
20210129;405.0;407.0;406.25;406.0;62800
