Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210104;2.3;2.4;2.31;2.32;160400
20210105;2.31;2.4;2.33;2.31;120900
20210106;2.33;2.4;2.39;2.33;318200
20210107;2.36;2.49;2.41;2.39;18000
20210108;2.45;2.49;2.48;2.41;172900
20210111;2.45;2.52;2.5;2.48;143000
20210112;2.5;2.74;2.68;2.5;128400
20210113;2.6;2.94;2.7;2.68;408100
20210114;2.5;2.7;2.55;2.7;207600
20210115;2.6;2.7;2.64;2.55;109500
20210118;2.5;2.6;2.5;2.64;413600
20210119;2.39;2.56;2.46;2.5;100400
20210120;2.37;2.58;2.44;2.46;58600
20210121;2.44;2.5;2.46;2.44;37300
20210122;2.45;2.6;2.51;2.46;227000
20210125;2.45;2.7;2.49;2.51;826800
20210126;2.47;2.5;2.5;2.49;253600
20210127;2.45;2.5;2.49;2.5;432800
20210128;2.45;2.5;2.5;2.49;8018700
20210129;2.41;2.5;2.47;2.5;82800
