Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210104;39.95;39.95;39.95;37.85;18100
20210105;38.0;39.0;38.2;39.95;49000
20210106;38.0;39.0;38.5;38.2;62300
20210107;38.0;39.0;38.5;38.5;159600
20210108;38.5;39.95;39.2;38.5;23200
20210111;39.9;40.0;40.0;39.2;10500
20210112;40.0;40.0;40.0;40.0;11200
20210113;40.3;43.0;41.35;40.0;38300
20210114;43.0;45.4;43.9;41.35;101500
20210115;44.0;46.5;45.1;43.9;90400
20210118;44.0;46.5;45.15;45.1;531700
20210119;43.5;45.0;44.85;45.15;30800
20210120;42.0;44.5;42.0;44.85;7999400
20210121;44.7;46.2;45.3;42.0;33600
20210122;45.5;46.2;46.05;45.3;20300
20210125;46.0;47.05;46.35;46.05;447000
20210126;46.0;46.2;46.0;46.35;36100
20210127;45.0;46.0;45.85;46.0;13600
20210128;45.25;46.0;45.7;45.85;3200
20210129;42.0;45.9;42.05;45.7;390800
