Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;50.0;50.0;50.0;50.0;2200
KUKZ;Kakuzi;35.0;37.0;36.0;35.0;1400
KAPC;Kapchorua Tea Kenya Plc;115.0;115.0;115.0;115.0;100
SASN;Sasini Tea and Coffee Ltd;17.0;18.0;17.2;17.25;32300
WTK;Williamson Tea Kenya Plc;143.0;143.0;143.0;143.0;5800
CGEN;Car and General (K) Ltd;45.0;48.0;46.5;45.0;5000
ABSA;ABSA Bank Kenya Plc;67.0;70.0;69.0;68.0;723800
DTK;Diamond Trust Bank Kenya Ltd;70.0;77.0;74.5;75.0;121100
EQTY;Equity Group Holdings Ltd;108.0;119.0;112.0;109.0;433000
HFCK;HF Group Ltd;23.25;26.0;24.25;25.45;59900
KCB;KCB Group Plc;23.75;25.0;24.5;24.5;1699500
NBK;National Bank of Kenya Ltd;39.25;42.0;41.0;41.25;29900
NCBA;NCBA Group Plc;95.0;99.5;98.75;97.0;19000
SBIC;Stanbic Holdings Plc;115.0;115.0;115.0;115.0;1000
SCBK;Standard Chartered Bank Kenya Ltd;180.0;185.0;182.75;182.5;26300
EVRD;Eveready East Africa Ltd;7.5;8.5;8.0;8.05;362000
XPRS;Express Ltd;22.0;23.0;22.25;24.25;2400
KQ;Kenya Airways Plc;78.0;81.5;79.5;80.0;185200
NMG;Nation Media Group Plc;245.0;250.0;247.0;245.0;5100
SMER;Sameer Africa Plc;12.5;13.0;12.75;13.0;53800
SGL;Standard Group Ltd;57.0;57.0;57.0;57.0;1800
TPSE;TPS Eastern Africa (Serena) Ltd;85.0;86.0;85.5;85.0;79000
SCAN;WPP ScanGroup Plc;24.5;26.5;25.0;24.75;162300
ARM;ARM Cement Ltd;67.0;71.0;69.5;70.5;16600
BAMB;Bamburi Cement Ltd;199.0;200.0;199.0;199.0;36900
CRWN;Crown Berger Ltd;40.75;41.5;40.75;41.5;2900
CABL;East African Cables Ltd;40.0;44.0;42.75;42.0;97900
KENO;KenolKobil Ltd;96.5;96.5;96.5;99.5;500
KEGN;Kenya Electricity Generating Company Plc;25.0;27.5;26.5;26.0;1222500
KPLC;Kenya Power and Lighting Ltd;208.0;212.0;208.0;210.0;76500
TOTL;Total Kenya Ltd;32.0;32.5;32.25;31.75;74000
JUB;Jubilee Holdings Ltd;252.0;265.0;260.0;247.0;3000
SLAM;Sanlam Kenya Plc;86.5;87.0;86.5;86.5;54900
CTUM;Centum Investment Company Ltd;24.0;25.25;24.9;24.8;359500
BAT;BAT Kenya Plc;188.0;189.0;188.0;186.0;2200
EABL;East African Breweries Ltd;142.0;144.0;143.0;144.0;55100
MSC;Mumias Sugar Company Ltd;24.5;27.0;26.25;26.5;181800
UNGA;Unga Group Ltd;14.0;15.0;14.7;14.45;4800
^N20I;NSE 20-Share Index;5132.74;5132.74;5132.74;5108.69;-
;;;;;;
