Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20070102;140.0;145.0;141.0;138.0;7500
20070103;140.0;150.0;144.0;141.0;13300
20070104;146.0;157.0;154.0;144.0;28800
20070105;155.0;170.0;167.0;154.0;53100
20070108;170.0;185.0;179.0;167.0;93000
20070109;185.0;202.0;199.0;179.0;97600
20070110;210.0;222.0;221.0;199.0;218300
20070111;219.0;244.0;237.0;221.0;281200
20070112;203.0;220.0;213.0;237.0;44900
20070115;190.0;202.0;198.0;213.0;108900
20070116;178.0;190.0;188.0;198.0;47700
20070117;170.0;200.0;184.0;188.0;133500
20070118;190.0;206.0;200.0;184.0;165900
20070119;206.0;226.0;215.0;200.0;132700
20070122;208.0;225.0;214.0;215.0;119600
20070123;200.0;215.0;211.0;214.0;57500
20070124;192.0;210.0;205.0;211.0;123500
20070125;195.0;210.0;207.0;205.0;116200
20070126;208.0;220.0;210.0;207.0;303500
20070129;216.0;233.0;223.0;210.0;87500
20070130;215.0;224.0;217.0;223.0;117600
20070131;205.0;230.0;213.0;217.0;157500
