20070102,325.0,357.0,347.0,323.0,37200
20070103,330.0,388.0,370.0,347.0,56500
20070104,340.0,370.0,357.0,370.0,244200
20070105,34.0,39.0,36.75,357.0,107000
20070108,35.0,39.5,39.0,36.75,213000
20070109,43.0,43.0,43.0,39.0,442000
20070110,41.0,47.25,44.75,43.0,784700
20070111,39.25,46.0,41.5,44.75,805300
20070112,38.0,45.0,40.75,41.5,897200
20070115,39.0,42.0,40.25,40.75,311200
20070116,37.0,41.0,39.5,40.25,246900
20070117,37.0,41.0,39.5,39.5,174100
20070118,35.5,40.0,38.5,39.5,224000
20070119,34.0,39.0,36.25,38.5,246700
20070122,31.5,36.0,31.75,36.25,317600
20070123,28.5,33.75,31.0,31.75,1.37M
20070124,31.0,36.0,33.25,31.0,1.10M
20070125,30.0,35.0,31.5,33.25,1.54M
20070126,30.0,33.5,32.0,31.5,553600
20070129,30.5,34.0,32.0,32.0,599700
20070130,29.25,34.0,31.25,32.0,1.12M
20070131,28.5,33.0,30.75,31.25,708500
