20131001,6.0,6.3,6.0,208100
20131002,6.0,6.0,6.0,315000
20131003,6.0,6.05,6.0,374100
20131004,6.0,6.6,6.05,2.35M
20131007,6.15,6.65,6.25,1.27M
20131008,6.85,6.85,6.85,287000
20131009,7.5,7.5,7.5,3.05M
20131010,8.25,8.25,8.25,2.84M
20131011,8.25,9.05,8.65,2.51M
20131014,8.25,8.95,8.5,1.57M
20131015,7.9,8.5,7.95,575600
20131016,7.8,8.0,7.8,186600
20131017,7.8,8.0,7.9,632500
20131018,7.8,8.0,7.9,859200
20131022,7.8,8.0,7.9,238200
20131023,7.8,8.0,7.95,840000
20131024,7.75,8.0,7.85,408300
20131025,7.9,8.0,7.9,119500
20131028,7.75,8.0,7.85,406900
20131029,7.75,8.0,7.85,406900
20131030,7.75,7.9,7.8,165200
20131031,7.05,7.8,7.3,190100
