Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;15.0;15.0;15.0;15.0;-
KUKZ;Kakuzi Plc;360.0;360.0;360.0;360.0;-
KAPC;Kapchorua Tea Kenya Plc;80.0;82.25;81.5;80.0;4700
LIMT;Limuru Tea Plc;340.0;340.0;340.0;340.0;-
SASN;Sasini Plc;18.6;18.8;18.7;18.8;200
WTK;Williamson Tea Kenya Plc;145.25;149.0;148.5;147.0;1400
CGEN;Car and General (K) Ltd;22.0;22.0;22.0;22.0;-
ABSA;ABSA Bank Kenya Plc;8.8;8.98;8.84;8.88;212500
BKG;BK Group Plc;26.0;26.0;26.0;26.0;-
COOP;Co-operative Bank of Kenya Ltd;12.1;12.5;12.3;12.45;244100
DTK;Diamond Trust Bank Kenya Ltd;64.0;64.0;64.0;64.5;9200
EQTY;Equity Group Holdings Plc;40.2;41.5;40.95;40.9;1127200
HFCK;HF Group Ltd;3.6;3.8;3.63;3.96;103600
IMH;I & M Holdings Plc;23.0;23.8;23.1;23.9;16900
KCB;KCB Group Plc;40.0;41.3;41.05;41.0;1439400
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;24.6;25.0;24.85;24.9;55800
SBIC;Stanbic Holdings Plc;81.5;84.0;81.75;81.25;4700
SCBK;Standard Chartered Bank Kenya Ltd;130.0;132.0;131.0;131.75;20500
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.05;1.15;1.06;1.09;11300
XPRS;Express Kenya Plc;4.18;4.45;4.19;4.18;2100
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.48;4.48;4.48;4.48;100
NBV;Nairobi Business Ventures Ltd;5.16;5.5;5.18;5.3;52600
NMG;Nation Media Group Plc;15.6;15.95;15.75;15.95;2900
SMER;Sameer Africa Plc;3.5;3.65;3.5;3.6;79300
SGL;Standard Group Plc;18.1;18.1;18.1;18.0;1000
TPSE;TPS Eastern Africa (Serena) Ltd;15.0;15.0;15.0;14.75;100
UCHM;Uchumi Supermarket Plc;0.26;0.27;0.27;0.25;26900
SCAN;WPP ScanGroup Plc;5.5;5.54;5.5;5.52;20200
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;37.0;37.5;37.2;37.6;12300
CRWN;Crown Paints Kenya Plc;40.0;40.0;40.0;40.0;1100
CABL;East African Cables Ltd;1.33;1.35;1.34;1.33;7300
PORT;East African Portland Cement Ltd;8.0;8.0;8.0;8.0;200
KEGN;Kenya Electricity Generating Company Plc;3.95;4.2;4.08;4.11;338600
KPLC-P4;KPLC-P4;4.53;4.53;4.53;4.53;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.39;1.41;1.4;1.4;683800
TOTL;Total Kenya Ltd;23.5;23.75;23.55;23.75;12500
UMME;Umeme Ltd;6.16;6.16;6.16;6.1;1000
BRIT;Britam Holdings Plc;7.0;7.3;7.02;7.18;170400
CIC;CIC Insurance Group Ltd;2.15;2.15;2.15;2.13;89500
JUB;Jubilee Holdings Ltd;277.75;290.0;280.25;285.0;3300
KNRE;Kenya Re-Insurance Corporation Ltd;2.35;2.4;2.37;2.37;182200
LBTY;Liberty Kenya Holdings Ltd;8.2;8.24;8.24;7.5;11000
SLAM;Sanlam Kenya Plc;11.35;11.35;11.35;11.35;8500
CTUM;Centum Investment Company Plc;14.95;15.5;15.05;15.4;78300
HAFR;Home Afrika Ltd;0.42;0.43;0.42;0.44;13300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.0;2.0;2.0;2.03;2000
TCL;Trans-Century Plc;1.13;1.13;1.13;1.13;-
NSE;Nairobi Securities Exchange Plc;8.0;8.9;8.3;8.86;19000
BOC;BOC Kenya Plc;65.0;69.0;67.0;64.5;1000
BAT;British American Tobacco Kenya Plc;468.0;472.0;470.0;472.0;15900
CARB;Carbacid Investments Plc;10.85;11.2;10.9;11.3;32600
EABL;East African Breweries Ltd;172.0;173.5;173.25;171.5;227200
FTGH;Flame Tree Group Holdings Ltd;1.3;1.35;1.31;1.3;13800
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
UNGA;Unga Group Ltd;31.0;31.0;31.0;31.0;-
SCOM;Safaricom Plc;38.1;39.0;38.35;39.0;7811900
FAHR;Stanlib Fahari Income-REIT;6.0;6.0;6.0;6.02;16500
GLD;ABSA NewGold ETF;1860.0;1860.0;1860.0;1855.0;700
^FNK15;FTSE NSE Kenya 15 Index;188.62;190.87;190.06;190.71;-
^FNK25;FTSE NSE Kenya 25 Index;213.3;216.51;214.71;216.51;-
^N20I;NSE 20-Share Index;1842.47;1842.47;1842.47;1859.08;-
^N25I;NSE 25-Share Index;3534.82;3534.82;3534.82;3562.38;-
^NASI;NSE All-Share Index;162.62;162.62;162.62;164.44;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1982.08;1982.08;1982.08;1987.18;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1587.51;1587.51;1587.51;1594.56;-
;;;;;;
