Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;14.0;14.0;14.0;14.0;2000
KUKZ;Kakuzi Plc;360.0;360.0;360.0;358.25;100
KAPC;Kapchorua Tea Kenya Plc;82.5;82.5;82.5;82.5;-
LIMT;Limuru Tea Plc;340.0;340.0;340.0;340.0;-
SASN;Sasini Plc;18.95;18.95;18.95;17.65;1000
WTK;Williamson Tea Kenya Plc;149.75;149.75;149.75;149.75;-
CGEN;Car and General (K) Ltd;20.0;20.0;20.0;20.0;-
ABSA;ABSA Bank Kenya Plc;8.6;8.8;8.66;8.7;36400
BKG;BK Group Plc;26.0;26.0;26.0;26.0;2600
COOP;Co-operative Bank of Kenya Ltd;12.5;12.8;12.65;12.45;114500
DTK;Diamond Trust Bank Kenya Ltd;65.5;65.5;65.5;65.0;20100
EQTY;Equity Group Holdings Plc;39.5;40.45;39.85;39.55;155900
HFCK;HF Group Ltd;3.98;4.0;3.99;3.81;33000
IMH;I & M Holdings Plc;42.5;45.0;42.75;43.05;169300
KCB;KCB Group Plc;40.0;40.55;40.4;40.05;838100
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;24.35;24.5;24.5;24.45;76400
SBIC;Stanbic Holdings Plc;81.0;81.0;81.0;81.0;100
SCBK;Standard Chartered Bank Kenya Ltd;132.0;135.0;132.25;132.5;6000
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.08;1.1;1.09;1.0;400
XPRS;Express Kenya Plc;4.5;4.5;4.5;4.5;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.49;4.5;4.49;4.52;300
NBV;Nairobi Business Ventures Ltd;4.3;4.6;4.55;4.4;22400
NMG;Nation Media Group Plc;15.5;15.8;15.8;15.2;40800
SMER;Sameer Africa Plc;3.5;3.5;3.5;3.51;400
SGL;Standard Group Plc;17.1;17.15;17.1;17.1;1400
TPSE;TPS Eastern Africa (Serena) Ltd;16.0;16.0;16.0;16.0;-
UCHM;Uchumi Supermarket Plc;0.24;0.27;0.25;0.25;18100
SCAN;WPP ScanGroup Plc;5.9;6.18;6.0;5.94;8300
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;40.0;41.8;40.55;40.15;15300
CRWN;Crown Paints Kenya Plc;36.0;36.0;36.0;36.0;-
CABL;East African Cables Ltd;1.3;1.4;1.36;1.35;13200
PORT;East African Portland Cement Ltd;8.0;8.0;8.0;8.0;-
KEGN;Kenya Electricity Generating Company Plc;4.11;4.2;4.16;4.16;180900
KPLC-P4;KPLC-P4;4.53;4.53;4.53;4.53;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.34;1.4;1.38;1.33;77500
TOTL;Total Kenya Ltd;23.8;24.0;24.0;23.9;12200
UMME;Umeme Ltd;6.3;6.3;6.3;6.18;200
BRIT;Britam Holdings Plc;6.72;7.0;6.9;6.72;68200
CIC;CIC Insurance Group Ltd;2.11;2.19;2.14;2.11;19300
JUB;Jubilee Holdings Ltd;282.0;282.0;282.0;282.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;2.43;2.5;2.48;2.4;461300
LBTY;Liberty Kenya Holdings Ltd;7.6;7.6;7.6;7.58;3200
SLAM;Sanlam Kenya Plc;11.5;11.5;11.5;11.5;1900
CTUM;Centum Investment Company Plc;14.85;15.4;15.05;15.55;255300
HAFR;Home Afrika Ltd;0.4;0.41;0.4;0.38;2600
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.0;2.2;2.18;2.18;2900
TCL;Trans-Century Plc;1.12;1.2;1.13;1.12;700
NSE;Nairobi Securities Exchange Plc;8.32;8.64;8.5;8.26;227700
BOC;BOC Kenya Plc;67.5;67.5;67.5;67.5;-
BAT;British American Tobacco Kenya Plc;457.75;457.75;457.75;457.75;-
CARB;Carbacid Investments Plc;11.5;11.5;11.5;10.9;500
EABL;East African Breweries Ltd;168.75;170.0;169.25;170.0;1400
FTGH;Flame Tree Group Holdings Ltd;1.35;1.35;1.35;1.35;61000
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
UNGA;Unga Group Ltd;29.0;29.0;29.0;29.0;-
SCOM;Safaricom Plc;40.45;40.75;40.5;40.75;4582700
FAHR;Stanlib Fahari Income-REIT;6.16;6.2;6.18;6.18;5300
GLD;ABSA NewGold ETF;1855.0;1855.0;1855.0;1855.0;-
^FNK15;FTSE NSE Kenya 15 Index;189.3;190.78;190.06;189.6;-
^FNK25;FTSE NSE Kenya 25 Index;218.69;219.85;219.12;219.27;-
^N20I;NSE 20-Share Index;1862.07;1862.07;1862.07;1845.8;-
^N25I;NSE 25-Share Index;3685.1;3685.1;3685.1;3685.33;-
^NASI;NSE All-Share Index;169.69;169.69;169.69;170.07;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1979.75;1979.75;1979.75;1974.28;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1593.06;1593.06;1593.06;1584.95;-
;;;;;;
