Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20091001;160.0;160.0;160.0;160.0;-
20091002;160.0;160.0;160.0;160.0;-
20091005;160.0;160.0;160.0;160.0;-
20091006;160.0;160.0;160.0;160.0;-
20091007;160.0;160.0;160.0;160.0;-
20091008;160.0;160.0;160.0;160.0;-
20091009;160.0;160.0;160.0;160.0;-
20091012;160.0;160.0;160.0;160.0;-
20091013;160.0;160.0;160.0;160.0;-
20091014;160.0;160.0;160.0;160.0;-
20091015;160.0;160.0;160.0;160.0;-
20091016;160.0;160.0;160.0;160.0;-
20091019;160.0;160.0;160.0;160.0;-
20091021;160.0;160.0;160.0;160.0;-
20091022;160.0;160.0;160.0;160.0;-
20091023;160.0;160.0;160.0;160.0;-
20091026;160.0;160.0;160.0;160.0;-
20091027;160.0;160.0;160.0;160.0;-
20091028;160.0;160.0;160.0;160.0;-
20091029;160.0;160.0;160.0;160.0;-
20091030;160.0;160.0;160.0;160.0;-
