Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20151102;4011.64;4011.64;4011.64;4025.55;-
20151103;4014.47;4014.47;4014.47;4011.64;-
20151104;4002.96;4002.96;4002.96;4014.47;-
20151105;4051.07;4051.07;4051.07;4002.96;-
20151106;4075.55;4075.55;4075.55;4051.07;-
20151109;4090.82;4090.82;4090.82;4075.55;-
20151110;4092.07;4092.07;4092.07;4090.82;-
20151111;4119.25;4119.25;4119.25;4092.07;-
20151112;4139.45;4139.45;4139.45;4119.25;-
20151113;4125.69;4125.69;4125.69;4139.45;-
20151116;4142.45;4142.45;4142.45;4125.69;-
20151117;4164.55;4164.55;4164.55;4142.45;-
20151118;4165.67;4165.67;4165.67;4164.55;-
20151119;4207.97;4207.97;4207.97;4165.67;-
20151120;4212.17;4212.17;4212.17;4207.97;-
20151123;4230.67;4230.67;4230.67;4212.17;-
20151124;4209.76;4209.76;4209.76;4230.67;-
20151125;4215.71;4215.71;4215.71;4209.76;-
20151126;4215.71;4215.71;4215.71;4209.76;-
20151127;4171.39;4171.39;4171.39;4215.71;-
20151130;4166.59;4166.59;4166.59;4171.39;-
