20170301,25.5,26.25,26.0,114100
20170302,25.75,26.25,25.75,1.13M
20170303,25.5,26.0,25.75,112000
20170306,25.75,26.0,25.75,161900
20170307,25.25,26.0,25.5,1.73M
20170308,25.75,26.0,25.75,194300
20170309,26.0,27.0,26.5,4.97M
20170310,26.75,28.5,27.0,1.43M
20170313,27.0,29.5,28.75,1.37M
20170314,29.0,30.25,29.0,12.13M
20170315,27.5,29.25,27.75,956700
20170316,27.75,29.0,28.25,262700
20170317,28.25,29.5,28.75,515500
20170320,29.0,29.75,29.5,445500
20170321,29.5,30.0,29.5,5.88M
20170322,29.75,30.0,29.75,2.79M
20170323,29.75,30.5,30.0,411800
20170324,29.75,30.5,30.25,783000
20170327,30.25,31.0,30.5,5.05M
20170328,30.75,32.0,31.25,1.36M
20170329,31.25,33.0,32.5,3.26M
20170330,32.75,33.5,32.75,762400
20170331,32.75,33.25,32.75,755500
