20140303,5.5,5.95,5.6,1.74M
20140304,5.6,5.85,5.75,231100
20140305,5.65,5.75,5.7,109600
20140306,5.6,5.7,5.6,168600
20140307,5.5,5.65,5.55,648400
20140310,5.4,5.8,5.5,182400
20140311,5.5,5.6,5.5,180700
20140312,5.4,5.55,5.45,214200
20140313,5.45,5.5,5.45,757900
20140314,5.35,5.45,5.35,399900
20140317,5.3,5.5,5.4,487200
20140318,5.3,5.45,5.35,161300
20140319,5.3,5.4,5.35,92700
20140320,5.2,5.4,5.25,195500
20140321,5.0,5.25,5.05,1.29M
20140324,4.9,5.0,4.95,985500
20140325,4.9,5.0,4.9,1.62M
20140326,4.8,4.95,4.85,1.16M
20140327,4.75,4.85,4.8,874200
20140328,4.6,5.25,4.9,2.07M
20140331,5.25,5.35,5.3,2.39M
