Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20101101;220.0;225.0;223.0;225.0;150800
20101102;223.0;226.0;224.0;223.0;29500
20101103;221.0;225.0;223.0;224.0;31700
20101104;220.0;225.0;222.0;223.0;49500
20101105;218.0;224.0;220.0;222.0;107200
20101108;223.0;225.0;224.0;220.0;30500
20101109;218.0;223.0;218.0;224.0;125700
20101110;218.0;220.0;218.0;218.0;21500
20101111;210.0;218.0;214.0;218.0;23500
20101112;210.0;217.0;212.0;214.0;28700
20101115;208.0;212.0;211.0;212.0;10900
20101116;210.0;212.0;211.0;211.0;114900
20101117;205.0;220.0;214.0;211.0;35000
20101118;214.0;225.0;219.0;214.0;4500
20101119;219.0;228.0;225.0;219.0;257700
20101122;27.0;30.0;28.0;225.0;47700
20101123;29.0;30.0;29.5;28.0;325300
20101124;29.5;30.5;29.75;29.5;611800
20101125;27.0;29.5;27.75;29.75;1334500
20101126;22.5;26.0;24.0;27.75;258800
20101129;22.0;24.0;22.75;24.0;103900
20101130;22.0;23.0;22.5;22.75;219900
