Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190603;3.5;3.63;3.52;3.55;44900
20190604;3.55;3.63;3.62;3.52;30600
20190605;3.55;3.63;3.62;3.52;30600
20190606;3.5;3.59;3.56;3.62;10700
20190607;3.45;3.85;3.6;3.56;66800
20190610;3.6;3.8;3.73;3.6;5300
20190611;3.6;3.8;3.64;3.73;52300
20190612;3.52;3.7;3.67;3.64;16500
20190613;3.79;3.9;3.87;3.67;17300
20190614;3.8;4.0;3.86;3.87;47900
20190617;3.75;3.9;3.84;3.86;20600
20190618;3.71;3.85;3.75;3.84;33400
20190619;3.72;3.86;3.78;3.75;40900
20190620;3.75;3.85;3.82;3.78;61500
20190621;3.71;3.9;3.84;3.82;43900
20190624;3.6;4.1;3.8;3.84;60500
20190625;3.88;4.1;3.99;3.8;47500
20190626;3.88;4.0;3.9;3.99;13500
20190627;3.9;4.0;3.95;3.9;19600
20190628;3.9;4.0;3.97;3.95;7500
