Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20131101;4.35;4.6;4.5;4.45;5500
20131104;4.5;4.6;4.55;4.5;1200
20131105;4.5;4.6;4.55;4.55;3800
20131106;4.55;4.65;4.55;4.55;3300
20131107;4.3;4.45;4.35;4.55;800
20131108;4.1;4.55;4.35;4.35;6100
20131111;4.2;4.5;4.3;4.35;3300
20131112;4.1;4.3;4.2;4.3;900
20131113;4.3;4.6;4.5;4.2;13500
20131114;4.6;4.6;4.6;4.5;8500
20131115;4.6;4.6;4.6;4.6;-
20131118;4.5;4.5;4.5;4.6;2000
20131119;4.1;4.5;4.1;4.5;42800
20131120;4.1;4.1;4.1;4.1;4500
20131121;4.1;4.5;4.15;4.1;11300
20131122;4.1;4.1;4.1;4.15;4000
20131125;4.1;4.5;4.1;4.1;11700
20131126;3.7;4.45;4.2;4.1;3400
20131127;3.8;3.8;3.8;4.2;100
20131128;3.9;3.9;3.9;3.8;2200
20131129;3.9;3.9;3.9;3.9;-
