20131101,10.3,11.0,10.65,10.35,179600
20131104,10.6,11.0,10.8,10.65,10.27M
20131105,10.65,10.95,10.8,10.8,339400
20131106,10.2,10.9,10.55,10.8,360000
20131107,10.1,10.5,10.2,10.55,259400
20131108,10.2,10.55,10.3,10.2,112600
20131111,10.2,10.4,10.25,10.3,306700
20131112,10.1,10.5,10.35,10.25,576400
20131113,10.25,10.5,10.3,10.35,287800
20131114,10.4,11.3,10.9,10.3,1.25M
20131115,10.7,11.8,11.0,10.9,375000
20131118,10.9,11.8,11.0,11.0,688100
20131119,11.0,11.5,11.25,11.0,341000
20131120,11.3,12.35,12.1,11.25,531400
20131121,12.35,13.2,12.85,12.1,558500
20131122,13.0,13.3,13.2,12.85,5.54M
20131125,13.2,16.0,14.75,13.2,1.63M
20131126,15.0,15.75,15.45,14.75,1.74M
20131127,15.55,16.95,16.35,15.45,2.01M
20131128,14.75,17.1,15.75,16.35,1.81M
20131129,14.2,14.7,14.25,15.75,958300
