Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20131101;20.0;20.75;20.0;20.25;2100
20131104;20.0;20.75;20.25;20.0;10200
20131105;20.25;20.75;20.25;20.25;39000
20131106;20.5;20.75;20.5;20.25;6500
20131107;20.25;21.0;20.5;20.5;193300
20131108;21.0;22.0;21.5;20.5;429300
20131111;22.0;23.5;22.75;21.5;134800
20131112;22.75;23.5;23.0;22.75;304500
20131113;22.25;23.25;22.75;23.0;88700
20131114;21.75;22.75;22.25;22.75;46300
20131115;21.75;22.75;22.25;22.25;200400
20131118;22.0;22.75;22.25;22.25;104000
20131119;22.75;23.0;22.75;22.25;97800
20131120;22.75;23.25;23.0;22.75;101500
20131121;23.0;24.5;23.5;23.0;100600
20131122;23.5;25.0;24.0;23.5;170000
20131125;24.75;25.25;25.0;24.0;200100
20131126;25.5;27.5;26.5;25.0;76800
20131127;27.0;29.0;28.0;26.5;250500
20131128;28.25;30.0;28.5;28.0;294100
20131129;26.0;30.0;27.5;28.5;314300
