Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;10.75;10.75;10.75;10.75;-
KUKZ;Kakuzi;320.0;320.0;320.0;320.0;-
KAPC;Kapchorua Tea Kenya Plc;77.5;77.5;77.5;77.5;-
LIMT;Limuru Tea Plc;440.0;440.0;440.0;440.0;-
SASN;Sasini Tea and Coffee Ltd;17.2;17.5;17.45;17.5;2600
WTK;Williamson Tea Kenya Plc;129.0;132.0;129.5;130.0;700
CGEN;Car and General (K) Ltd;24.0;24.0;24.0;22.0;1000
ABSA;ABSA Bank Kenya Plc;13.1;13.5;13.15;13.2;162100
BKG;BK Group Plc;22.65;22.65;22.65;22.65;-
COOP;Co-operative Bank of Kenya Ltd;15.05;15.4;15.35;15.15;266100
DTK;Diamond Trust Bank Kenya Ltd;111.0;112.0;111.25;113.75;1700
EQTY;Equity Group Holdings Ltd;50.5;51.25;50.75;50.25;6850800
HFCK;HF Group Ltd;5.6;5.7;5.68;5.66;34700
IMH;I & M Holdings Plc;55.0;55.0;55.0;54.5;300
KCB;KCB Group Plc;51.0;52.5;51.5;52.0;2530600
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;35.55;36.2;36.05;36.2;156900
SBIC;Stanbic Holdings Plc;110.0;114.0;113.75;114.0;7500
SCBK;Standard Chartered Bank Kenya Ltd;200.0;202.0;201.0;200.0;1100
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.1;1.14;1.1;1.14;45800
XPRS;Express Ltd;5.7;6.0;5.82;5.7;3000
KQ;Kenya Airways Plc;2.3;2.5;2.42;2.44;90700
LKL;Longhorn Publishers Plc;5.76;6.0;5.94;5.76;5300
NBV;Nairobi Business Ventures Ltd;0.76;0.76;0.76;0.76;-
NMG;Nation Media Group Plc;32.5;35.75;34.8;34.65;27100
SMER;Sameer Africa Plc;2.5;2.7;2.56;2.7;10300
SGL;Standard Group Ltd;26.95;26.95;26.95;26.95;-
TPSE;TPS Eastern Africa (Serena) Ltd;17.25;17.25;17.25;17.25;-
UCHM;Uchumi Supermarket Ltd;0.27;0.28;0.27;0.27;800
SCAN;WPP ScanGroup Plc;17.75;18.9;18.85;17.75;10400
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;67.0;70.5;68.25;72.5;300
CRWN;Crown Berger Ltd;65.0;65.0;65.0;65.0;-
CABL;East African Cables Ltd;2.15;2.5;2.22;2.28;30300
PORT;East African Portland Cement Ltd;13.0;13.0;13.0;13.0;-
KEGN;Kenya Electricity Generating Company Plc;5.56;5.6;5.58;5.58;35700
KPLC;Kenya Power and Lighting Ltd;2.55;2.8;2.71;2.78;292000
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;27.5;27.5;27.5;27.0;1000
UMME;Umeme Ltd;7.2;8.0;7.6;8.0;200
BRIT;Britam Holdings Ltd;8.96;9.0;9.0;9.0;44700
CIC;CIC Insurance Group Ltd;2.8;2.87;2.81;2.86;123100
JUB;Jubilee Holdings Ltd;352.0;355.0;353.25;360.0;2200
KNRE;Kenya Re-Insurance Corporation Ltd;2.99;3.01;3.0;2.96;181800
LBTY;Liberty Kenya Holdings Ltd;10.3;10.3;10.3;10.3;3000
SLAM;Sanlam Kenya Plc;17.7;17.7;17.7;17.7;-
CTUM;Centum Investment Company Ltd;28.5;29.0;28.5;28.2;37300
HAFR;Home Afrika Ltd;0.44;0.48;0.45;0.45;1845800
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.2;2.2;2.2;2.21;5000
TCL;Trans-Century Ltd;2.22;2.22;2.22;2.22;-
NSE;Nairobi Securities Exchange Plc;10.7;11.0;10.95;11.05;3600
BAT;BAT Kenya Plc;485.0;500.0;495.0;500.0;300
BOC;BOC Kenya Plc;60.0;60.0;60.0;63.0;400
CARB;Carbacid Investments Plc;9.0;9.26;9.0;8.98;86900
EABL;East African Breweries Ltd;212.75;215.0;214.5;212.75;36800
FTGH;Flame Tree Group Holdings Ltd;1.71;1.9;1.83;1.74;3300
ORCH;Kenya Orchards Ltd;12.5;12.5;12.5;12.5;-
UNGA;Unga Group Ltd;33.0;33.0;33.0;33.0;-
SCOM;Safaricom Plc;30.8;31.5;30.95;30.8;10786500
FAHR;Stanlib Fahari Income-REIT;8.76;8.76;8.76;8.76;-
GLD;Barclays NewGold ETF;1520.0;1520.0;1520.0;1520.0;-
^FNK15;FTSE NSE Kenya 15 Index;216.4;218.58;217.15;216.45;-
^FNK25;FTSE NSE Kenya 25 Index;224.37;227.17;224.97;224.39;-
^N20I;NSE 20-Share Index;2601.98;2601.98;2601.98;2605.06;-
^N25I;NSE 25-Share Index;4047.43;4047.43;4047.43;4035.88;-
^NASI;NSE All-Share Index;163.45;163.45;163.45;163.08;-
^ZKEQTK;Zamara Kenya Equity Index (KES);2142.27;2142.27;2142.27;2140.49;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1839.89;1839.89;1839.89;1834.71;-
;;;;;;
