Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;33.0;33.0;33.0;33.0;-
KUKZ;Kakuzi;307.0;307.0;307.0;305.0;100
KAPC;Kapchorua Tea Kenya Plc;140.0;140.0;140.0;140.0;-
LIMT;Limuru Tea Plc;1135.0;1135.0;1135.0;1135.0;-
SASN;Sasini Tea and Coffee Ltd;15.0;15.55;15.35;15.8;5800
WTK;Williamson Tea Kenya Plc;390.0;400.0;399.0;394.0;4700
CGEN;Car and General (K) Ltd;44.0;44.0;44.0;44.0;-
ABSA;ABSA Bank Kenya Plc;15.35;15.6;15.5;15.55;198200
COOP;Co-operative Bank of Kenya Ltd;21.5;22.25;21.75;21.5;532600
DTK;Diamond Trust Bank Kenya Ltd;225.0;225.0;225.0;225.0;-
EQTY;Equity Group Holdings Ltd;45.75;46.25;45.75;45.75;390500
HFCK;HF Group Ltd;27.5;29.0;27.85;27.55;27600
IMH;I & M Holdings Plc;115.0;116.0;115.0;116.25;26600
KCB;KCB Group Plc;55.5;57.0;56.0;56.5;1732100
NBK;National Bank of Kenya Ltd;20.0;21.0;20.5;21.25;40200
NCBA;NCBA Group Plc;53.5;55.0;53.75;51.75;19100
SBIC;Stanbic Holdings Plc;104.0;107.0;105.0;104.0;167600
SCBK;Standard Chartered Bank Kenya Ltd;300.0;304.0;300.75;300.75;5500
EVRD;Eveready East Africa Ltd;4.0;4.2;4.1;4.1;3100
XPRS;Express Ltd;5.35;5.55;5.45;5.55;1500
KQ;Kenya Airways Plc;6.3;7.2;6.6;6.95;156000
LKL;Longhorn Publishers Plc;7.3;7.75;7.3;7.5;58100
NMG;Nation Media Group Plc;175.0;189.0;183.0;175.0;1600
SMER;Sameer Africa Plc;4.95;5.4;5.2;5.1;17100
SGL;Standard Group Ltd;35.0;36.0;35.0;36.0;3500
TPSE;TPS Eastern Africa (Serena) Ltd;36.0;37.25;36.25;35.5;1600
UCHM;Uchumi Supermarket Ltd;8.65;9.2;8.75;8.6;138800
SCAN;WPP ScanGroup Plc;40.0;41.5;40.75;40.25;6500
ARM;ARM Cement Ltd;72.0;74.0;72.0;72.5;3500
BAMB;Bamburi Cement Ltd;154.0;154.0;154.0;151.0;300
CRWN;Crown Berger Ltd;168.0;173.0;170.0;170.0;2800
CABL;East African Cables Ltd;15.15;15.5;15.2;15.45;38900
PORT;East African Portland Cement Ltd;52.5;56.0;53.5;56.0;300
KENO;KenolKobil Ltd;8.4;8.5;8.45;8.45;31500
KEGN;Kenya Electricity Generating Company Plc;9.2;9.3;9.2;9.15;129200
KPLC;Kenya Power and Lighting Ltd;17.15;17.5;17.35;17.35;206400
KPLC-P4;KPLC-P4;5.3;5.3;5.3;5.3;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;21.0;23.0;22.0;22.5;7100
UMME;Umeme Ltd;17.0;17.0;17.0;16.6;200
BRIT;Britam Holdings Ltd;20.0;21.75;20.75;20.25;410200
CIC;CIC Insurance Group Ltd;7.95;8.1;7.95;7.95;330000
JUB;Jubilee Holdings Ltd;558.0;558.0;558.0;558.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;17.5;18.0;17.9;17.5;300500
LBTY;Liberty Kenya Holdings Ltd;23.75;26.0;24.5;24.25;26100
SLAM;Sanlam Kenya Plc;75.0;76.0;75.0;75.5;21700
CTUM;Centum Investment Company Ltd;65.5;66.5;66.0;65.5;534000
HAFR;Home Afrika Ltd;2.85;3.0;2.85;2.9;109300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;5.0;5.35;5.1;5.0;4800
TCL;Trans-Century Ltd;12.0;12.5;12.05;12.0;4500
NSE;Nairobi Securities Exchange Plc;20.5;21.75;21.2;20.55;36900
BAT;BAT Kenya Plc;701.0;701.0;701.0;732.0;200
BOC;BOC Kenya Plc;134.0;134.0;134.0;134.0;-
CARB;Carbacid Investments Plc;18.0;18.2;18.1;18.2;3000
EABL;East African Breweries Ltd;310.0;315.0;314.0;315.0;170200
FTGH;Flame Tree Group Holdings Ltd;7.8;8.0;7.9;7.9;10100
ORCH;Kenya Orchards Ltd;100.0;100.0;100.0;100.0;-
MSC;Mumias Sugar Company Ltd;1.85;2.0;1.95;1.85;1777000
UNGA;Unga Group Ltd;46.5;47.0;46.5;46.0;700
SCOM;Safaricom Plc;15.9;16.7;16.35;16.05;10919200
^FNK15;FTSE NSE Kenya 15 Index;215.33;217.6;216.59;215.78;-
^FNK25;FTSE NSE Kenya 25 Index;214.31;217.24;215.8;215.17;-
^N20I;NSE 20-Share Index;4780.48;4780.48;4780.48;4778.63;-
^NASI;NSE All-Share Index;163.34;163.34;163.34;162.4;-
;;;;;;
