Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200102,340.0,340.0,340.0,340.0,-
20200103,340.0,340.0,340.0,340.0,100
20200106,340.0,340.0,340.0,340.0,-
20200107,340.0,340.0,340.0,340.0,-
20200108,340.0,340.0,340.0,340.0,-
20200109,360.0,360.0,360.0,340.0,100
20200110,360.0,360.0,360.0,360.0,-
20200113,360.0,360.0,360.0,360.0,-
20200114,360.0,360.0,360.0,360.0,-
20200115,360.0,360.0,360.0,360.0,-
20200116,340.0,341.0,340.25,360.0,1600
20200117,340.25,340.25,340.25,340.25,-
20200120,310.0,310.0,310.0,340.25,200
20200121,310.0,310.0,310.0,310.0,-
20200122,310.0,310.0,310.0,310.0,-
20200123,310.0,310.0,310.0,310.0,-
20200124,310.0,310.0,310.0,310.0,-
20200127,310.0,310.0,310.0,310.0,100
20200128,310.0,310.0,310.0,310.0,100
20200129,340.0,340.0,340.0,310.0,100
20200130,320.0,320.0,320.0,340.0,300
20200131,320.0,320.0,320.0,320.0,-
20200203,320.0,320.0,320.0,320.0,-
20200204,320.0,320.0,320.0,320.0,-
20200205,320.0,320.0,320.0,320.0,-
20200206,320.0,320.0,320.0,320.0,-
20200207,320.0,320.0,320.0,320.0,-
20200210,320.0,320.0,320.0,320.0,100
20200211,320.0,320.0,320.0,320.0,100
20200212,320.0,320.0,320.0,320.0,-
20200213,320.0,320.0,320.0,320.0,-
20200214,320.0,320.0,320.0,320.0,-
20200217,320.0,320.0,320.0,320.0,-
20200218,320.0,320.0,320.0,320.0,-
20200219,320.0,320.0,320.0,320.0,-
20200220,320.0,320.0,320.0,320.0,-
20200221,320.0,320.0,320.0,320.0,-
20200224,315.0,325.0,318.0,320.0,500
20200225,318.0,318.0,318.0,318.0,-
20200226,318.0,318.0,318.0,318.0,-
20200227,320.0,320.0,320.0,318.0,100
20200228,318.0,320.0,319.0,320.0,200
20200302,319.0,319.0,319.0,319.0,-
20200303,319.0,319.0,319.0,319.0,-
20200304,319.0,319.0,319.0,319.0,-
20200305,319.0,319.0,319.0,319.0,-
20200306,319.0,319.0,319.0,319.0,-
20200309,319.0,319.0,319.0,319.0,-
20200310,319.0,319.0,319.0,319.0,-
20200311,319.0,319.0,319.0,319.0,-
20200312,319.0,320.0,319.75,319.0,1200
20200313,319.75,319.75,319.75,319.75,-
20200316,319.75,319.75,319.75,319.75,-
20200317,319.75,319.75,319.75,319.75,-
20200318,320.0,320.0,320.0,319.75,2600
20200319,320.0,320.0,320.0,320.0,-
20200320,320.0,320.0,320.0,320.0,-
20200323,320.0,320.0,320.0,320.0,300
20200324,300.0,300.0,300.0,320.0,2400
20200325,300.0,300.0,300.0,300.0,-
20200326,300.0,300.0,300.0,300.0,-
20200327,300.0,300.0,300.0,300.0,-
20200330,300.0,300.0,300.0,300.0,-
20200331,300.0,300.0,300.0,300.0,-
20200401,300.0,300.0,300.0,300.0,-
20200402,300.0,300.0,300.0,300.0,-
20200403,300.0,300.0,300.0,300.0,-
20200406,301.0,301.0,301.0,300.0,100
20200407,301.0,301.0,301.0,301.0,-
20200408,301.0,301.0,301.0,301.0,-
20200409,301.0,301.0,301.0,301.0,-
20200414,301.0,302.0,301.0,301.0,3800
20200415,301.0,301.0,301.0,301.0,-
20200416,301.0,301.0,301.0,301.0,-
20200417,301.0,301.0,301.0,301.0,-
20200420,301.0,301.0,301.0,301.0,-
20200421,301.0,301.0,301.0,301.0,-
20200422,310.0,310.0,310.0,301.0,100
20200423,310.0,310.0,310.0,310.0,-
20200424,310.0,310.0,310.0,310.0,-
20200427,310.0,310.0,310.0,310.0,-
20200428,310.0,310.0,310.0,310.0,-
20200429,341.0,341.0,341.0,310.0,400
20200430,341.0,341.0,341.0,341.0,-
