Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;21.0;21.0;21.0;21.0;-
KUKZ;Kakuzi;31.0;31.0;31.0;34.0;100
KAPC;Kapchorua Tea Kenya Plc;94.5;94.5;94.5;94.5;-
LIMT;Limuru Tea Plc;305.0;305.0;305.0;305.0;-
SASN;Sasini Tea and Coffee Ltd;7.85;8.5;8.0;7.8;72400
WTK;Williamson Tea Kenya Plc;125.0;125.0;125.0;133.0;11000
CGEN;Car and General (K) Ltd;37.25;37.25;37.25;37.25;-
ABSA;ABSA Bank Kenya Plc;51.0;53.0;51.5;50.5;48500
COOP;Co-operative Bank of Kenya Ltd;9.6;10.0;9.85;9.7;983800
DTK;Diamond Trust Bank Kenya Ltd;72.0;75.0;73.0;72.0;8100
EQTY;Equity Group Holdings Ltd;15.85;17.2;16.45;15.9;2887500
HFCK;HF Group Ltd;17.7;19.2;18.15;17.9;208300
KCB;KCB Group Plc;22.5;24.0;23.25;22.0;2510800
NBK;National Bank of Kenya Ltd;42.0;44.0;42.75;40.5;4400
NCBA;NCBA Group Plc;36.0;38.0;37.9;35.35;325500
SBIC;Stanbic Holdings Plc;43.0;46.0;43.25;43.0;113200
SCBK;Standard Chartered Bank Kenya Ltd;160.0;170.0;161.0;161.0;14400
EVRD;Eveready East Africa Ltd;3.7;3.95;3.85;3.6;19900
XPRS;Express Ltd;8.5;9.0;8.5;8.9;5200
KQ;Kenya Airways Plc;51.0;54.0;53.5;49.5;344000
NMG;Nation Media Group Plc;122.0;124.0;123.0;120.0;3100
SMER;Sameer Africa Plc;5.25;5.65;5.25;5.15;39700
SGL;Standard Group Ltd;35.25;38.0;37.25;37.75;3100
TPSE;TPS Eastern Africa (Serena) Ltd;45.0;45.5;45.25;45.0;1300
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;26.0;27.0;26.5;26.0;36300
ARM;ARM Cement Ltd;106.0;115.0;108.0;106.0;3900
BAMB;Bamburi Cement Ltd;160.0;160.0;160.0;160.0;34100
CRWN;Crown Berger Ltd;25.5;26.5;26.0;25.5;200
CABL;East African Cables Ltd;23.5;25.0;24.0;24.25;66600
PORT;East African Portland Cement Ltd;80.0;80.0;80.0;80.0;800
KENO;KenolKobil Ltd;50.0;52.0;50.0;50.0;14100
KEGN;Kenya Electricity Generating Company Plc;13.25;15.5;15.15;14.7;266500
KPLC;Kenya Power and Lighting Ltd;145.0;152.0;147.0;148.0;27900
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;30.25;31.5;30.75;29.75;3000
JUB;Jubilee Holdings Ltd;119.0;120.0;119.0;117.0;3600
KNRE;Kenya Re-Insurance Corporation Ltd;13.5;14.5;14.05;13.4;219000
SLAM;Sanlam Kenya Plc;48.0;48.0;48.0;46.0;1500
CTUM;Centum Investment Company Ltd;13.4;14.5;14.0;13.4;384800
OCH;Olympia Capital Holdings Ltd;6.35;6.5;6.4;6.35;5800
BAT;BAT Kenya Plc;175.0;175.0;175.0;175.0;265800
BOC;BOC Kenya Plc;149.0;149.0;149.0;149.0;-
CARB;Carbacid Investments Plc;101.0;102.0;101.0;100.0;1100
EABL;East African Breweries Ltd;153.0;156.0;154.0;152.0;86400
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;9.0;9.6;9.4;8.75;2335700
UNGA;Unga Group Ltd;9.0;9.2;9.0;9.0;20400
SCOM;Safaricom Plc;5.55;6.05;5.95;6.0;14774100
^N20I;NSE 20-Share Index;3610.6;3610.6;3610.6;3545.82;-
^NASI;NSE All-Share Index;81.61;81.61;81.61;80.45;-
;;;;;;
