Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;41.25;41.25;41.25;41.25;-
KUKZ;Kakuzi;72.0;72.0;72.0;68.5;100
KAPC;Kapchorua Tea Kenya Plc;134.0;134.0;134.0;134.0;-
LIMT;Limuru Tea Plc;300.0;300.0;300.0;300.0;-
SASN;Sasini Tea and Coffee Ltd;10.5;11.0;10.7;10.95;11300
WTK;Williamson Tea Kenya Plc;208.0;208.0;208.0;208.0;-
CGEN;Car and General (K) Ltd;28.5;28.5;28.5;26.25;1100
ABSA;ABSA Bank Kenya Plc;16.0;16.5;16.3;16.45;720200
COOP;Co-operative Bank of Kenya Ltd;14.85;15.0;14.9;14.85;523500
DTK;Diamond Trust Bank Kenya Ltd;110.0;115.0;114.0;114.0;14100
EQTY;Equity Group Holdings Ltd;22.75;23.25;23.0;23.25;981500
HFCK;HF Group Ltd;21.5;22.0;21.75;22.35;60300
KCB;KCB Group Plc;22.0;23.0;22.5;23.0;593200
NBK;National Bank of Kenya Ltd;28.0;30.0;29.5;29.75;13600
NCBA;NCBA Group Plc;41.5;43.5;42.95;43.5;22700
SBIC;Stanbic Holdings Plc;52.0;52.5;52.0;52.0;92300
SCBK;Standard Chartered Bank Kenya Ltd;228.0;229.0;228.25;228.75;7700
EVRD;Eveready East Africa Ltd;2.0;2.1;2.05;2.05;27700
XPRS;Express Ltd;4.3;4.3;4.3;4.35;100
KQ;Kenya Airways Plc;32.75;34.0;33.5;32.75;55600
NMG;Nation Media Group Plc;150.0;165.0;158.0;163.0;22600
SMER;Sameer Africa Plc;4.75;4.8;4.75;4.8;15200
SGL;Standard Group Ltd;32.0;33.0;32.25;31.5;1500
TPSE;TPS Eastern Africa (Serena) Ltd;64.0;65.0;64.0;64.0;8100
UCHM;Uchumi Supermarket Ltd;10.5;11.0;10.95;11.0;135100
SCAN;WPP ScanGroup Plc;49.0;50.0;49.75;51.0;72900
ARM;ARM Cement Ltd;180.0;180.0;180.0;181.0;1800
BAMB;Bamburi Cement Ltd;175.0;175.0;175.0;175.0;100
CRWN;Crown Berger Ltd;26.75;26.75;26.75;26.75;-
CABL;East African Cables Ltd;11.3;13.0;12.55;11.5;208800
PORT;East African Portland Cement Ltd;79.5;79.5;79.5;79.5;-
KENO;KenolKobil Ltd;10.35;11.5;10.65;11.45;293300
KEGN;Kenya Electricity Generating Company Plc;12.0;12.45;12.25;12.45;70500
KPLC;Kenya Power and Lighting Ltd;20.5;21.0;20.5;20.5;222300
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;22.75;23.25;22.75;23.0;6800
JUB;Jubilee Holdings Ltd;171.0;175.0;172.0;170.0;900
KNRE;Kenya Re-Insurance Corporation Ltd;8.0;8.2;8.02;8.16;98300
SLAM;Sanlam Kenya Plc;39.0;40.0;39.0;39.0;4400
CTUM;Centum Investment Company Ltd;20.5;21.75;20.95;22.15;183500
OCH;Olympia Capital Holdings Ltd;4.1;4.3;4.25;4.1;1500
TCL;Trans-Century Ltd;50.0;60.0;57.0;4.35;1141200
BAT;BAT Kenya Plc;260.0;265.0;264.0;260.0;9800
BOC;BOC Kenya Plc;115.0;115.0;115.0;115.0;-
CARB;Carbacid Investments Plc;107.0;120.0;117.0;117.0;26800
EABL;East African Breweries Ltd;190.0;193.0;190.0;187.0;231300
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;6.6;7.0;6.8;6.6;359800
UNGA;Unga Group Ltd;9.9;10.9;10.0;10.0;15900
SCOM;Safaricom Plc;3.45;3.5;3.45;3.55;6364800
^N20I;NSE 20-Share Index;3746.0;3746.0;3746.0;3777.13;-
^NASI;NSE All-Share Index;86.01;86.01;86.01;86.52;-
;;;;;;
