Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20080801;191.0;191.0;191.0;190.0;200
20080804;191.0;191.0;191.0;191.0;3700
20080805;191.0;191.0;191.0;191.0;1200
20080806;185.0;190.0;186.0;191.0;6900
20080807;185.0;186.0;185.0;186.0;11100
20080811;185.0;185.0;185.0;185.0;1900
20080812;185.0;185.0;185.0;185.0;8000
20080813;185.0;185.0;185.0;185.0;12300
20080814;190.0;195.0;190.0;185.0;10200
20080815;192.0;195.0;194.0;190.0;17100
20080818;195.0;196.0;195.0;194.0;7000
20080819;195.0;195.0;195.0;195.0;11000
20080820;195.0;195.0;195.0;195.0;200
20080821;195.0;195.0;195.0;195.0;5800
20080822;192.0;194.0;193.0;195.0;15600
20080825;195.0;195.0;195.0;193.0;1000
20080826;190.0;194.0;193.0;195.0;15800
20080827;190.0;194.0;192.0;193.0;200
20080828;190.0;194.0;190.0;192.0;17200
20080829;192.0;192.0;192.0;190.0;500
