Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;38.0;38.25;38.0;38.0;400
KAPC;Kapchorua Tea Kenya Plc;105.0;105.0;105.0;104.0;1000
SASN;Sasini Tea and Coffee Ltd;17.55;18.5;18.1;18.0;12900
WTK;Williamson Tea Kenya Plc;119.0;120.0;119.0;120.0;400
CGEN;Car and General (K) Ltd;55.0;55.0;55.0;55.0;1000
ABSA;ABSA Bank Kenya Plc;71.0;75.0;73.0;72.5;280900
DTK;Diamond Trust Bank Kenya Ltd;81.5;87.5;86.5;84.0;34700
EQTY;Equity Group Holdings Ltd;135.0;140.0;137.0;137.0;106300
HFCK;HF Group Ltd;35.5;39.0;37.1;39.3;301900
KCB;KCB Group Plc;24.0;25.0;24.25;24.0;1112800
NBK;National Bank of Kenya Ltd;47.0;48.25;47.75;48.0;43700
NCBA;NCBA Group Plc;104.0;108.0;106.25;108.5;30900
SBIC;Stanbic Holdings Plc;114.0;116.0;115.0;115.0;12500
SCBK;Standard Chartered Bank Kenya Ltd;185.0;195.0;188.0;187.75;52600
EVRD;Eveready East Africa Ltd;8.0;8.9;8.3;8.85;57600
XPRS;Express Ltd;23.5;23.75;23.5;23.75;3800
KQ;Kenya Airways Plc;73.0;77.0;75.5;75.0;101400
NMG;Nation Media Group Plc;259.0;260.0;259.0;259.0;27700
SMER;Sameer Africa Plc;12.05;13.0;12.65;12.75;6200
SGL;Standard Group Ltd;55.5;56.0;55.5;55.0;1800
TPSE;TPS Eastern Africa (Serena) Ltd;76.0;77.0;76.5;76.5;12200
SCAN;WPP ScanGroup Plc;24.5;27.0;26.0;26.0;152100
ARM;ARM Cement Ltd;87.0;93.0;90.5;90.0;107200
BAMB;Bamburi Cement Ltd;190.0;190.0;190.0;190.0;116000
CRWN;Crown Berger Ltd;42.0;42.0;42.0;42.5;5700
CABL;East African Cables Ltd;45.75;49.0;48.0;46.75;237200
PORT;East African Portland Cement Ltd;112.0;112.0;112.0;111.0;200
KENO;KenolKobil Ltd;100.0;100.0;100.0;100.0;26000
KEGN;Kenya Electricity Generating Company Plc;26.25;27.5;27.0;26.75;1054200
KPLC;Kenya Power and Lighting Ltd;216.0;225.0;220.0;214.0;46600
TOTL;Total Kenya Ltd;29.0;29.25;29.0;29.0;9700
JUB;Jubilee Holdings Ltd;231.0;234.0;231.0;231.0;11800
SLAM;Sanlam Kenya Plc;107.0;107.0;107.0;108.0;2700
CTUM;Centum Investment Company Ltd;28.0;30.0;28.5;28.1;947800
OCH;Olympia Capital Holdings Ltd;21.5;22.0;21.5;21.75;4200
BAT;BAT Kenya Plc;180.0;188.0;186.0;190.0;2500
EABL;East African Breweries Ltd;148.0;151.0;150.0;149.0;230600
MSC;Mumias Sugar Company Ltd;27.0;30.0;28.75;30.0;434700
UNGA;Unga Group Ltd;14.0;14.95;14.55;14.95;4500
^N20I;NSE 20-Share Index;5121.08;5121.08;5121.08;5117.37;-
;;;;;;
