20091201,13.0,13.5,13.1,350800
20091202,13.15,13.4,13.2,1.33M
20091203,13.2,13.65,13.55,2.39M
20091204,13.5,14.0,13.5,511800
20091207,13.4,13.65,13.5,1.26M
20091208,13.5,13.8,13.55,366600
20091209,13.5,14.0,13.7,2.02M
20091210,13.5,13.7,13.6,731300
20091211,13.5,13.7,13.6,921200
20091214,13.6,13.75,13.7,439200
20091215,13.5,13.8,13.7,329600
20091216,13.7,14.0,13.95,2.45M
20091217,13.8,14.0,13.9,692900
20091218,13.75,14.0,13.85,269100
20091221,13.7,13.95,13.8,203700
20091222,13.7,14.0,13.85,88600
20091223,13.7,14.1,13.85,657500
20091224,13.75,14.5,14.15,125400
20091228,14.05,14.5,14.3,106900
20091229,14.15,14.5,14.3,140300
20091230,14.0,14.5,14.05,1.50M
20091231,14.0,14.5,14.35,342400
