Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170403;19.45;20.0;19.65;20.5;9500
20170404;20.0;20.0;20.0;19.65;1900
20170405;19.75;19.75;19.75;20.0;200
20170406;19.75;20.5;19.9;19.75;1600
20170407;19.9;20.0;19.9;19.9;4200
20170410;19.9;20.5;19.95;19.9;23400
20170411;19.7;21.75;21.5;19.95;136600
20170412;21.5;22.0;21.75;21.5;39400
20170413;20.0;22.0;20.75;21.75;2500
20170418;20.5;21.75;21.0;20.75;2600
20170419;21.0;21.75;21.0;21.0;2800
20170420;21.0;21.0;21.0;21.0;1500
20170421;20.0;21.0;20.75;21.0;1300
20170424;21.0;21.0;21.0;20.75;100
20170425;21.0;21.0;21.0;21.0;4000
20170426;20.75;21.0;20.75;21.0;3900
20170427;20.25;21.25;21.0;20.75;7200
20170428;21.0;22.75;21.25;21.0;16100
