Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170403;8.0;8.0;8.0;8.0;-
20170404;8.0;8.0;8.0;8.0;-
20170405;8.0;8.0;8.0;8.0;1100
20170406;8.0;8.0;8.0;8.0;100
20170407;8.0;8.0;8.0;8.0;-
20170410;8.0;8.0;8.0;8.0;-
20170411;8.0;8.0;8.0;8.0;-
20170412;7.45;8.25;8.05;8.0;400
20170413;8.05;8.05;8.05;8.05;-
20170418;8.05;8.05;8.05;8.05;-
20170419;7.9;7.9;7.9;8.05;200
20170420;7.9;7.9;7.9;7.9;-
20170421;7.9;7.9;7.9;7.9;-
20170424;7.9;7.9;7.9;7.9;-
20170425;7.9;7.9;7.9;7.9;100
20170426;7.9;7.9;7.9;7.9;100
20170427;7.9;7.9;7.9;7.9;-
20170428;7.9;7.9;7.9;7.9;-
