Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;22.0;22.0;22.0;22.0;-
KUKZ;Kakuzi;85.0;85.0;85.0;85.0;-
KAPC;Kapchorua Tea Kenya Plc;110.0;110.0;110.0;110.0;-
LIMT;Limuru Tea Plc;460.0;460.0;460.0;460.0;-
SASN;Sasini Tea and Coffee Ltd;13.5;13.5;13.5;13.3;8400
WTK;Williamson Tea Kenya Plc;234.0;234.0;234.0;233.0;300
CGEN;Car and General (K) Ltd;21.5;21.5;21.5;23.5;11800
ABSA;ABSA Bank Kenya Plc;17.3;17.45;17.35;17.3;198900
COOP;Co-operative Bank of Kenya Ltd;16.25;16.75;16.6;16.45;531200
DTK;Diamond Trust Bank Kenya Ltd;181.0;190.0;181.0;181.0;4500
EQTY;Equity Group Holdings Ltd;34.5;36.0;35.5;34.25;3550900
HFCK;HF Group Ltd;25.5;27.0;26.1;25.4;93600
IMH;I & M Holdings Plc;102.0;102.0;102.0;102.0;-
KCB;KCB Group Plc;47.5;49.5;48.75;47.0;1425500
NBK;National Bank of Kenya Ltd;19.8;20.5;20.0;20.0;13800
NCBA;NCBA Group Plc;57.5;58.5;58.0;57.75;79200
SBIC;Stanbic Holdings Plc;76.0;80.0;77.0;74.5;39900
SCBK;Standard Chartered Bank Kenya Ltd;302.0;305.0;303.5;305.0;3600
EVRD;Eveready East Africa Ltd;2.7;2.95;2.9;2.7;128100
XPRS;Express Ltd;3.6;3.95;3.8;3.9;2100
KQ;Kenya Airways Plc;10.45;10.5;10.45;10.45;158500
LKL;Longhorn Publishers Plc;14.8;14.9;14.8;14.95;4100
NMG;Nation Media Group Plc;329.0;330.0;329.0;330.0;2200
SMER;Sameer Africa Plc;4.9;5.0;4.95;4.95;4500
SGL;Standard Group Ltd;26.0;26.75;26.5;26.0;1400
TPSE;TPS Eastern Africa (Serena) Ltd;45.0;45.0;45.0;45.25;6100
UCHM;Uchumi Supermarket Ltd;20.25;21.0;20.75;20.0;92500
SCAN;WPP ScanGroup Plc;59.0;60.0;59.5;59.5;727500
ARM;ARM Cement Ltd;73.0;74.0;73.0;73.0;31800
BAMB;Bamburi Cement Ltd;210.0;210.0;210.0;214.0;250000
CRWN;Crown Berger Ltd;65.0;65.0;65.0;65.0;-
CABL;East African Cables Ltd;16.05;16.35;16.1;16.15;23800
PORT;East African Portland Cement Ltd;60.0;62.0;61.0;60.0;1700
KENO;KenolKobil Ltd;8.0;8.45;8.0;8.0;3527100
KEGN;Kenya Electricity Generating Company Plc;16.1;16.5;16.3;16.3;158800
KPLC;Kenya Power and Lighting Ltd;14.2;14.45;14.35;14.25;511000
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;21.25;22.5;22.0;20.5;20400
UMME;Umeme Ltd;13.0;13.0;13.0;13.0;-
BRIT;Britam Holdings Ltd;8.7;9.05;8.95;8.7;607100
CIC;CIC Insurance Group Ltd;4.65;4.8;4.7;4.65;374900
JUB;Jubilee Holdings Ltd;257.0;262.0;261.0;261.0;2700
KNRE;Kenya Re-Insurance Corporation Ltd;14.55;15.0;14.95;14.95;477800
LBTY;Liberty Kenya Holdings Ltd;11.7;12.45;12.05;11.9;47000
SLAM;Sanlam Kenya Plc;65.0;65.0;65.0;64.5;25400
CTUM;Centum Investment Company Ltd;26.75;27.25;27.05;27.05;165400
HAFR;Home Afrika Ltd;6.15;6.65;6.25;6.05;1274600
OCH;Olympia Capital Holdings Ltd;4.8;5.0;4.95;5.0;1100
TCL;Trans-Century Ltd;28.5;30.0;28.5;28.75;59900
BAT;BAT Kenya Plc;575.0;575.0;575.0;575.0;-
BOC;BOC Kenya Plc;125.0;125.0;125.0;125.0;100
CARB;Carbacid Investments Plc;155.0;155.0;155.0;154.0;3800
EABL;East African Breweries Ltd;340.0;345.0;341.0;340.0;45200
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;3.55;3.75;3.6;3.55;2555900
UNGA;Unga Group Ltd;16.75;17.5;16.75;17.05;435900
SCOM;Safaricom Plc;8.9;9.25;9.1;8.9;28539600
^FNK15;FTSE NSE Kenya 15 Index;172.55;172.55;172.55;169.78;-
^FNK25;FTSE NSE Kenya 25 Index;174.94;174.94;174.94;172.26;-
^N20I;NSE 20-Share Index;4881.44;4881.44;4881.44;4841.33;-
^NASI;NSE All-Share Index;131.36;131.36;131.36;129.9;-
;;;;;;
