Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;24.75;25.0;24.75;23.75;4600
KUKZ;Kakuzi;86.0;86.0;86.0;86.0;-
KAPC;Kapchorua Tea Kenya Plc;112.0;112.0;112.0;112.0;-
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;-
SASN;Sasini Tea and Coffee Ltd;13.3;14.0;13.45;13.9;7600
WTK;Williamson Tea Kenya Plc;226.0;234.0;226.0;233.0;30500
CGEN;Car and General (K) Ltd;24.0;24.0;24.0;23.25;200
ABSA;ABSA Bank Kenya Plc;18.15;18.3;18.15;18.1;348900
COOP;Co-operative Bank of Kenya Ltd;17.05;17.3;17.1;17.1;1067900
DTK;Diamond Trust Bank Kenya Ltd;182.0;185.0;184.0;181.0;1800
EQTY;Equity Group Holdings Ltd;36.0;36.5;36.25;36.25;2622900
HFCK;HF Group Ltd;26.0;26.5;26.25;26.5;38200
IMH;I & M Holdings Plc;102.0;102.0;102.0;101.5;75000
KCB;KCB Group Plc;48.5;49.0;48.5;49.25;117300
NBK;National Bank of Kenya Ltd;20.75;21.0;20.75;21.0;49000
NCBA;NCBA Group Plc;58.5;59.0;58.5;59.25;8400
SBIC;Stanbic Holdings Plc;78.0;79.5;78.5;79.5;5400
SCBK;Standard Chartered Bank Kenya Ltd;300.0;302.0;301.0;301.75;1000
EVRD;Eveready East Africa Ltd;2.8;3.0;2.8;2.85;44700
XPRS;Express Ltd;3.9;4.25;4.1;3.9;2200
KQ;Kenya Airways Plc;10.4;10.45;10.4;10.4;151500
LKL;Longhorn Publishers Plc;13.7;14.5;14.0;14.2;27700
NMG;Nation Media Group Plc;310.0;314.0;310.0;320.0;800
SMER;Sameer Africa Plc;4.85;5.25;5.0;5.0;8600
SGL;Standard Group Ltd;27.0;27.75;27.5;26.5;24900
TPSE;TPS Eastern Africa (Serena) Ltd;47.5;47.5;47.5;48.5;2500
UCHM;Uchumi Supermarket Ltd;21.25;21.75;21.5;21.75;49500
SCAN;WPP ScanGroup Plc;60.0;61.5;60.0;60.0;3400
ARM;ARM Cement Ltd;74.5;77.0;76.5;74.5;1184800
BAMB;Bamburi Cement Ltd;210.0;212.0;210.0;210.0;303800
CRWN;Crown Berger Ltd;66.0;66.0;66.0;66.5;200
CABL;East African Cables Ltd;16.2;16.25;16.2;16.2;10900
PORT;East African Portland Cement Ltd;64.0;64.0;64.0;65.0;600
KENO;KenolKobil Ltd;8.3;8.45;8.35;8.3;1669500
KEGN;Kenya Electricity Generating Company Plc;16.7;17.9;17.0;16.75;242900
KPLC;Kenya Power and Lighting Ltd;14.0;14.5;14.1;14.6;388200
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;24.5;25.5;24.75;25.25;50900
UMME;Umeme Ltd;13.0;13.0;13.0;13.0;-
BRIT;Britam Holdings Ltd;9.3;9.6;9.5;9.45;3051700
CIC;CIC Insurance Group Ltd;4.7;4.9;4.75;4.75;491500
JUB;Jubilee Holdings Ltd;261.0;261.0;261.0;262.0;200
KNRE;Kenya Re-Insurance Corporation Ltd;14.55;14.8;14.7;14.8;96800
LBTY;Liberty Kenya Holdings Ltd;12.0;12.5;12.35;11.95;53300
SLAM;Sanlam Kenya Plc;65.0;65.0;65.0;62.0;5200
CTUM;Centum Investment Company Ltd;28.0;28.75;28.55;28.2;70800
HAFR;Home Afrika Ltd;8.25;9.05;8.65;8.25;2507900
OCH;Olympia Capital Holdings Ltd;4.55;4.9;4.85;4.85;29400
TCL;Trans-Century Ltd;29.75;29.75;29.75;29.75;4600
BAT;BAT Kenya Plc;575.0;575.0;575.0;575.0;200
BOC;BOC Kenya Plc;114.0;114.0;114.0;115.0;300
CARB;Carbacid Investments Plc;156.0;156.0;156.0;156.0;-
EABL;East African Breweries Ltd;336.0;340.0;337.0;338.0;197900
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;3.7;3.9;3.75;3.75;214100
UNGA;Unga Group Ltd;17.0;17.0;17.0;17.05;11600
SCOM;Safaricom Plc;8.95;9.1;9.0;9.0;62118500
^FNK15;FTSE NSE Kenya 15 Index;173.42;173.42;173.42;174.14;-
^FNK25;FTSE NSE Kenya 25 Index;175.76;175.76;175.76;176.48;-
^N20I;NSE 20-Share Index;4929.62;4929.62;4929.62;4946.02;-
^NASI;NSE All-Share Index;131.87;131.87;131.87;132.82;-
;;;;;;
