Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;12.5;12.5;12.5;11.5;300
KUKZ;Kakuzi Plc;391.0;391.0;391.0;391.0;-
KAPC;Kapchorua Tea Kenya Plc;78.0;78.0;78.0;78.0;-
LIMT;Limuru Tea Plc;385.0;385.0;385.0;385.0;-
SASN;Sasini Plc;20.0;20.0;20.0;20.0;39200
WTK;Williamson Tea Kenya Plc;120.0;120.0;120.0;120.0;-
CGEN;Car and General (K) Ltd;23.15;25.4;23.35;23.15;2200
ABSA;ABSA Bank Kenya Plc;9.54;9.9;9.7;9.62;148400
BKG;BK Group Plc;16.45;16.45;16.45;16.45;5100
COOP;Co-operative Bank of Kenya Ltd;11.25;11.85;11.6;11.9;293400
DTK;Diamond Trust Bank Kenya Ltd;64.5;65.0;64.75;65.0;46600
EQTY;Equity Group Holdings Plc;34.0;36.95;35.65;37.05;264800
HFCK;HF Group Ltd;3.8;4.0;3.81;4.0;19300
IMH;I & M Holdings Plc;44.0;44.0;44.0;43.0;200
KCB;KCB Group Plc;35.5;37.5;36.75;38.15;213300
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;23.15;23.3;23.2;23.3;57100
SBIC;Stanbic Holdings Plc;78.5;88.0;85.5;80.0;800
SCBK;Standard Chartered Bank Kenya Ltd;162.0;169.0;162.25;169.25;82600
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.95;0.99;0.97;0.98;2600
XPRS;Express Kenya Plc;4.7;4.7;4.7;4.7;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.5;4.77;4.53;4.74;16900
NBV;Nairobi Business Ventures Ltd;0.64;0.64;0.64;0.64;100
NMG;Nation Media Group Plc;16.0;17.1;16.95;15.55;183800
SMER;Sameer Africa Plc;3.5;3.5;3.5;3.6;700
SGL;Standard Group Plc;22.5;22.5;22.5;22.5;100
TPSE;TPS Eastern Africa (Serena) Ltd;15.5;15.5;15.5;14.9;3300
UCHM;Uchumi Supermarket Plc;0.27;0.28;0.28;0.26;77300
SCAN;WPP ScanGroup Plc;7.7;8.46;8.42;7.7;673300
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;20.0;21.5;20.0;20.0;150200
CRWN;Crown Paints Kenya Plc;44.5;44.5;44.5;44.5;-
CABL;East African Cables Ltd;1.71;1.91;1.72;1.77;29500
PORT;East African Portland Cement Ltd;14.0;14.0;14.0;13.85;100
KEGN;Kenya Electricity Generating Company Plc;5.6;5.7;5.66;5.66;41600
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.89;1.94;1.9;1.9;1036000
TOTL;Total Kenya Ltd;23.0;23.0;23.0;23.0;200
UMME;Umeme Ltd;6.62;7.0;6.74;7.0;1200
BRIT;Britam Holdings Plc;7.1;7.8;7.58;7.44;15000
CIC;CIC Insurance Group Ltd;2.0;2.17;2.1;1.98;73700
JUB;Jubilee Holdings Ltd;220.0;230.0;220.5;220.0;5100
KNRE;Kenya Re-Insurance Corporation Ltd;2.1;2.3;2.1;2.17;7121400
LBTY;Liberty Kenya Holdings Ltd;8.0;8.0;8.0;7.72;2500
SLAM;Sanlam Kenya Plc;12.75;12.75;12.75;12.2;100
CTUM;Centum Investment Company Plc;21.4;21.5;21.4;21.5;14600
HAFR;Home Afrika Ltd;0.36;0.42;0.41;0.39;269300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.3;2.3;2.3;2.3;-
TCL;Trans-Century Plc;1.55;1.55;1.55;1.55;-
NSE;Nairobi Securities Exchange Plc;7.9;8.9;8.0;8.1;896200
BOC;BOC Kenya Plc;56.0;56.0;56.0;56.0;-
BAT;British American Tobacco Kenya Plc;322.0;330.0;328.5;331.5;9000
CARB;Carbacid Investments Plc;8.0;8.36;8.0;7.98;17100
EABL;East African Breweries Ltd;170.0;174.75;170.5;173.0;52100
FTGH;Flame Tree Group Holdings Ltd;1.3;1.4;1.33;1.4;7000
ORCH;Kenya Orchards Ltd;12.25;12.25;12.25;12.25;-
UNGA;Unga Group Ltd;30.0;30.0;30.0;30.0;2400
SCOM;Safaricom Plc;29.3;30.3;29.6;30.05;3278800
FAHR;Stanlib Fahari Income-REIT;5.04;5.6;5.08;5.56;883700
GLD;ABSA NewGold ETF;1995.0;1995.0;1995.0;1995.0;-
^FNK15;FTSE NSE Kenya 15 Index;170.33;177.14;173.01;176.93;-
^FNK25;FTSE NSE Kenya 25 Index;182.77;188.93;184.75;188.35;-
^N20I;NSE 20-Share Index;1855.04;1855.04;1855.04;1852.39;-
^N25I;NSE 25-Share Index;3224.43;3224.43;3224.43;3268.68;-
^NASI;NSE All-Share Index;139.27;139.27;139.27;141.25;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1712.22;1712.22;1712.22;1748.47;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1361.24;1361.24;1361.24;1387.49;-
;;;;;;
