KUKZ;Kakuzi;38.0;40.0;39.75;4200
KAPC;Kapchorua Tea Company Ltd;95.0;100.0;95.5;4200
REA;Rea Vipingo Plantations Ltd;23.25;26.0;25.0;17800
SASN;Sasini Tea and Coffee Ltd;115.0;127.0;123.0;172700
WTK;Williamson Tea Kenya Ltd;110.0;115.0;112.0;12100
C&G;Car and General (K) Ltd;50.0;50.0;50.0;400
CMC;CMC Holdings Ltd;160.0;162.0;160.0;31800
FIRE;Sameer Africa Ltd;25.0;29.25;26.75;48700
BBK;Barclays Bank Ltd;76.0;85.0;82.5;140000
DTK;Diamond Trust Bank Kenya Ltd;68.5;70.0;68.5;9400
EQTY;Equity Group Holdings Ltd;132.0;137.0;134.0;50100
HFCK;HF Group Limited;38.0;40.5;38.25;98000
KCB;Kenya Commercial Bank Ltd;203.0;212.0;209.0;40400
NBK;National Bank of Kenya Ltd;50.0;53.0;50.5;96800
NIC;NIC Bank Ltd;95.0;99.5;98.5;7500
CFC;Stanbic Holdings Ltd;88.0;88.0;88.0;15000
SCBK;Standard Chartered Bank Ltd;197.0;208.0;204.0;59200
XPRS;Express Ltd;23.0;24.5;23.75;27000
KQ;Kenya Airways Ltd;116.0;122.0;118.0;135300
NMG;Nation Media Group;300.0;320.0;310.0;79300
SGL;Standard Group Ltd;52.5;54.0;53.5;8100
TPSE;TPS Eastern Africa (Serena) Ltd;85.0;86.0;85.0;60300
SCAN;WPP ScanGroup Ltd;20.0;22.5;21.0;272400
ARM;ARM Cement Ltd;80.0;83.0;82.0;30600
BAMB;Bamburi Cement Ltd;195.0;200.0;199.0;35800
BERG;Crown Berger Ltd;39.0;40.0;39.5;28100
CABL;East African Cables Ltd;43.5;49.0;45.25;132200
KENO;KenolKobil Ltd;101.0;106.0;102.0;5900
KEGN;Kenya Electricity Generating Company Ltd;29.0;32.0;30.75;2.32M
KPLC;Kenya Power and Lighting Ltd;250.0;258.0;250.0;38600
TOTL;Total Kenya Ltd;30.5;34.0;32.25;3000
JUB;Jubilee Holdings Ltd;272.0;300.0;284.0;6800
PAFR;Sanlam Kenya Plc;85.0;87.0;86.0;1900
ICDC;Centum Investment Company Ltd;341.0;370.0;356.0;51200
OCH;Olympia Capital Holdings Ltd;24.0;25.0;24.25;8100
BAT;British American Tobacco Kenya Ltd;193.0;195.0;194.0;18000
EABL;East African Breweries Ltd;128.0;136.0;134.0;65900
MSC;Mumias Sugar Company Ltd;53.0;57.0;55.0;804300
UNGA;Unga Group Ltd;18.0;19.0;18.15;37900
^N20I;NSE 20-Share Index;5417.5;5417.5;5417.5;-
;;;;;
