EGAD;Eaagads Ltd;43.0;47.0;44.75;2500
KUKZ;Kakuzi;40.0;42.0;40.75;3900
KAPC;Kapchorua Tea Company Ltd;100.0;100.0;100.0;4100
REA;Rea Vipingo Plantations Ltd;24.0;25.0;24.0;18000
SASN;Sasini Tea and Coffee Ltd;132.0;160.0;140.0;57500
C&G;Car and General (K) Ltd;50.0;50.0;50.0;2100
CMC;CMC Holdings Ltd;150.0;153.0;150.0;236700
FIRE;Sameer Africa Ltd;23.5;24.0;23.75;20600
BBK;Barclays Bank Ltd;67.0;69.5;68.5;428900
DTK;Diamond Trust Bank Kenya Ltd;70.0;71.0;70.0;51200
EQTY;Equity Group Holdings Ltd;135.0;136.0;135.0;16900
HFCK;HF Group Limited;40.0;43.0;41.5;59700
KCB;Kenya Commercial Bank Ltd;218.0;223.0;219.0;182400
NBK;National Bank of Kenya Ltd;54.0;60.0;58.0;174400
NIC;NIC Bank Ltd;98.0;98.5;98.0;84800
CFC;Stanbic Holdings Ltd;89.0;90.0;89.0;600
SCBK;Standard Chartered Bank Ltd;201.0;205.0;203.0;7400
XPRS;Express Ltd;25.25;26.0;25.75;40900
KQ;Kenya Airways Ltd;115.0;122.0;117.0;377400
NMG;Nation Media Group;302.0;310.0;308.0;27700
SGL;Standard Group Ltd;61.0;61.5;61.0;9700
TPSE;TPS Eastern Africa (Serena) Ltd;85.0;86.0;85.0;13500
SCAN;WPP ScanGroup Ltd;23.0;25.75;24.75;1.16M
ARM;ARM Cement Ltd;78.5;80.0;78.5;12300
BAMB;Bamburi Cement Ltd;206.0;212.0;209.0;59500
BERG;Crown Berger Ltd;37.5;39.0;38.75;5300
CABL;East African Cables Ltd;41.0;45.0;42.75;156700
PORT;East African Portland Cement Ltd;130.0;130.0;130.0;200
KENO;KenolKobil Ltd;110.0;110.0;110.0;248100
KEGN;Kenya Electricity Generating Company Ltd;26.5;29.0;28.25;553900
KPLC;Kenya Power and Lighting Ltd;260.0;280.0;265.0;29000
TOTL;Total Kenya Ltd;33.5;35.0;34.0;16500
JUB;Jubilee Holdings Ltd;290.0;320.0;299.0;3300
PAFR;Sanlam Kenya Plc;90.0;90.0;90.0;200
ICDC;Centum Investment Company Ltd;330.0;347.0;343.0;50800
OCH;Olympia Capital Holdings Ltd;30.25;32.0;31.0;12100
BAT;British American Tobacco Kenya Ltd;190.0;195.0;192.0;500
EABL;East African Breweries Ltd;138.0;140.0;138.0;206500
EVRD;Eveready East Africa Ltd;15.75;17.5;16.55;958800
MSC;Mumias Sugar Company Ltd;49.5;53.0;51.5;523400
UNGA;Unga Group Ltd;17.4;17.5;17.45;26900
^N20I;NSE 20-Share Index;5509.97;5509.97;5509.97;-
;;;;;
