EGAD;Eaagads Ltd;45.0;47.0;45.5;1400
KUKZ;Kakuzi;40.0;40.0;40.0;300
KAPC;Kapchorua Tea Company Ltd;100.0;100.0;100.0;6100
REA;Rea Vipingo Plantations Ltd;24.0;25.0;24.5;16900
SASN;Sasini Tea and Coffee Ltd;144.0;170.0;157.0;32500
WTK;Williamson Tea Kenya Ltd;120.0;120.0;120.0;5000
C&G;Car and General (K) Ltd;51.0;51.0;51.0;500
CMC;CMC Holdings Ltd;146.0;153.0;150.0;112600
FIRE;Sameer Africa Ltd;24.0;25.0;24.0;43700
BBK;Barclays Bank Ltd;68.0;70.0;68.5;273700
DTK;Diamond Trust Bank Kenya Ltd;69.0;70.0;69.5;56500
EQTY;Equity Group Holdings Ltd;135.0;137.0;136.0;56800
HFCK;HF Group Limited;38.5;42.0;40.25;59200
KCB;Kenya Commercial Bank Ltd;215.0;219.0;217.0;87900
NBK;National Bank of Kenya Ltd;56.0;59.0;57.0;53300
NIC;NIC Bank Ltd;98.0;102.0;98.5;5400
CFC;Stanbic Holdings Ltd;90.0;93.5;91.5;2000
SCBK;Standard Chartered Bank Ltd;200.0;210.0;202.0;5300
XPRS;Express Ltd;25.0;28.0;25.5;21400
KQ;Kenya Airways Ltd;114.0;119.0;116.0;478700
NMG;Nation Media Group;305.0;318.0;308.0;24200
SGL;Standard Group Ltd;59.0;63.0;60.0;9600
TPSE;TPS Eastern Africa (Serena) Ltd;85.5;90.0;87.0;17600
SCAN;WPP ScanGroup Ltd;22.5;25.5;24.75;389100
ARM;ARM Cement Ltd;78.5;82.0;78.5;13400
BAMB;Bamburi Cement Ltd;200.0;210.0;202.0;4100
BERG;Crown Berger Ltd;38.0;40.0;38.25;11800
CABL;East African Cables Ltd;42.0;46.0;42.75;115000
KENO;KenolKobil Ltd;110.0;111.0;110.0;75300
KEGN;Kenya Electricity Generating Company Ltd;28.0;29.0;28.25;831600
KPLC;Kenya Power and Lighting Ltd;270.0;280.0;274.0;27000
TOTL;Total Kenya Ltd;34.0;34.0;34.0;1600
JUB;Jubilee Holdings Ltd;280.0;320.0;297.0;4200
PAFR;Sanlam Kenya Plc;89.0;90.0;89.5;4800
ICDC;Centum Investment Company Ltd;340.0;350.0;346.0;20500
OCH;Olympia Capital Holdings Ltd;32.0;35.0;33.75;17300
BAT;British American Tobacco Kenya Ltd;195.0;195.0;195.0;300
EABL;East African Breweries Ltd;138.0;140.0;139.0;133300
EVRD;Eveready East Africa Ltd;17.25;21.0;17.75;943200
MSC;Mumias Sugar Company Ltd;51.0;52.5;51.5;482800
UNGA;Unga Group Ltd;18.0;18.0;18.0;2100
^N20I;NSE 20-Share Index;5525.4;5525.4;5525.4;-
;;;;;
