Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;37.0;37.0;37.0;37.0;-
KUKZ;Kakuzi;70.0;70.0;70.0;70.0;28200
KAPC;Kapchorua Tea Kenya Plc;125.0;125.0;125.0;125.0;-
LIMT;Limuru Tea Plc;356.0;356.0;356.0;356.0;-
SASN;Sasini Tea and Coffee Ltd;12.25;13.25;12.9;13.2;2300
WTK;Williamson Tea Kenya Plc;285.0;285.0;285.0;285.0;-
CGEN;Car and General (K) Ltd;20.25;22.5;20.5;22.5;500
ABSA;ABSA Bank Kenya Plc;11.9;12.0;11.95;11.95;2063100
COOP;Co-operative Bank of Kenya Ltd;11.85;13.0;12.45;12.45;1350000
DTK;Diamond Trust Bank Kenya Ltd;88.5;90.0;89.5;89.5;253600
EQTY;Equity Group Holdings Ltd;17.5;17.9;17.5;17.85;3077700
HFCK;HF Group Ltd;13.35;13.6;13.6;13.55;111500
KCB;KCB Group Plc;14.9;15.1;15.0;14.9;316100
NBK;National Bank of Kenya Ltd;20.0;21.5;20.0;21.25;12900
NCBA;NCBA Group Plc;27.0;27.25;27.0;26.4;19200
SBIC;Stanbic Holdings Plc;41.0;42.0;41.25;41.5;1700
SCBK;Standard Chartered Bank Kenya Ltd;158.0;168.0;159.75;169.25;3500
EVRD;Eveready East Africa Ltd;1.6;1.8;1.6;1.7;14800
XPRS;Express Ltd;4.0;4.0;4.0;4.0;1200
KQ;Kenya Airways Plc;19.9;21.0;20.0;20.0;58800
NMG;Nation Media Group Plc;135.0;140.0;139.0;136.0;7000
SMER;Sameer Africa Plc;3.9;4.0;3.9;3.9;8000
SGL;Standard Group Ltd;26.5;28.75;28.25;28.5;9400
TPSE;TPS Eastern Africa (Serena) Ltd;51.0;51.5;51.0;52.5;23600
UCHM;Uchumi Supermarket Ltd;7.3;7.5;7.35;7.55;258800
SCAN;WPP ScanGroup Plc;38.0;40.0;38.75;40.0;99400
ARM;ARM Cement Ltd;150.0;162.0;155.0;150.0;40800
BAMB;Bamburi Cement Ltd;141.0;141.0;141.0;150.0;4700
CRWN;Crown Berger Ltd;20.5;20.75;20.5;22.25;1500
CABL;East African Cables Ltd;10.3;10.5;10.4;10.8;4600
PORT;East African Portland Cement Ltd;54.0;54.0;54.0;54.0;-
KENO;KenolKobil Ltd;9.2;9.8;9.3;9.15;84700
KEGN;Kenya Electricity Generating Company Plc;8.0;8.65;8.4;8.45;146800
KPLC;Kenya Power and Lighting Ltd;16.05;17.45;16.7;17.4;187300
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;15.8;15.8;15.8;15.95;2500
BRIT;Britam Holdings Ltd;4.8;5.1;4.85;4.95;74000
JUB;Jubilee Holdings Ltd;160.0;160.0;160.0;160.0;1100
KNRE;Kenya Re-Insurance Corporation Ltd;7.1;7.6;7.16;7.04;15500
SLAM;Sanlam Kenya Plc;22.25;23.25;22.25;22.25;1200
CTUM;Centum Investment Company Ltd;12.6;13.5;13.05;13.5;99300
OCH;Olympia Capital Holdings Ltd;3.8;4.0;3.85;4.0;3100
TCL;Trans-Century Ltd;28.5;30.0;29.75;28.5;1056400
BAT;BAT Kenya Plc;230.0;230.0;230.0;230.0;100
BOC;BOC Kenya Plc;96.0;96.0;96.0;96.0;-
CARB;Carbacid Investments Plc;95.0;95.0;95.0;98.0;2000
EABL;East African Breweries Ltd;160.0;164.0;160.0;164.0;514400
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;4.85;5.15;4.9;5.0;330100
UNGA;Unga Group Ltd;10.95;11.1;10.95;11.1;4400
SCOM;Safaricom Plc;2.8;2.9;2.8;2.8;27427500
^N20I;NSE 20-Share Index;3155.46;3155.46;3155.46;3185.71;-
^NASI;NSE All-Share Index;66.33;66.33;66.33;67.28;-
;;;;;;
