Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211201;26.6;26.6;26.6;26.6;-
20211202;27.0;27.0;27.0;26.6;100
20211203;27.0;27.0;27.0;27.0;100
20211206;27.0;27.0;27.0;27.0;100
20211207;24.3;24.3;24.3;27.0;3600
20211208;26.0;26.7;26.35;24.3;400
20211209;26.35;26.35;26.35;26.35;-
20211210;26.35;26.35;26.35;26.35;-
20211214;26.35;26.35;26.35;26.35;-
20211215;26.35;26.35;26.35;26.35;-
20211216;26.35;26.35;26.35;26.35;1000
20211217;26.4;26.4;26.4;26.35;1100
20211220;26.4;27.5;26.65;26.4;132300
20211221;27.0;27.5;27.4;26.65;2100
20211222;28.0;29.0;28.65;27.4;2500
20211223;28.0;28.0;28.0;28.65;1100
20211224;28.0;28.0;28.0;28.0;-
20211228;28.0;29.1;28.95;28.0;1400
20211229;28.5;28.5;28.5;28.95;300
20211230;29.0;29.0;29.0;28.5;5100
20211231;29.0;29.0;29.0;29.0;-
