Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211201;4.35;4.5;4.42;4.42;93700
20211202;3.98;4.4;4.04;4.42;2528700
20211203;4.2;4.42;4.34;4.04;43400
20211206;4.15;4.3;4.21;4.34;1011800
20211207;4.1;4.3;4.23;4.21;321000
20211208;4.21;4.3;4.29;4.23;231400
20211209;4.25;4.4;4.28;4.29;1348300
20211210;4.38;4.6;4.49;4.28;290900
20211214;4.41;4.6;4.55;4.49;336800
20211215;4.4;4.59;4.51;4.55;1330500
20211216;4.4;4.6;4.48;4.51;181300
20211217;4.03;4.48;4.13;4.48;130700
20211220;4.15;4.39;4.27;4.13;28700
20211221;4.15;4.39;4.28;4.27;36200
20211222;4.16;4.39;4.28;4.28;55700
20211223;4.13;4.34;4.31;4.28;39900
20211224;4.13;4.3;4.24;4.31;417600
20211228;4.1;4.29;4.15;4.24;43400
20211229;4.15;4.29;4.19;4.15;74500
20211230;4.08;4.2;4.1;4.19;193800
20211231;4.15;4.28;4.19;4.1;11200
