Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211201;23.9;24.95;24.6;24.7;236500
20211202;23.15;24.6;24.25;24.6;33800
20211203;23.1;24.2;24.0;24.25;139300
20211206;23.0;24.25;23.15;24.0;51900
20211207;23.1;24.05;23.15;23.15;7400
20211208;23.1;24.0;23.5;23.15;4624600
20211209;23.5;24.05;23.95;23.5;40200
20211210;23.8;26.2;24.05;23.95;25200
20211214;24.0;25.05;24.5;24.05;63800
20211215;24.5;25.0;24.95;24.5;267700
20211216;24.75;25.25;25.05;24.95;102300
20211217;25.0;25.2;25.05;25.05;700
20211220;25.0;25.1;25.0;25.05;66200
20211221;25.0;25.5;25.05;25.0;25700
20211222;25.15;25.5;25.5;25.05;58700
20211223;25.4;25.5;25.45;25.5;40200
20211224;25.5;26.0;25.75;25.45;1200
20211228;25.0;25.95;25.45;25.75;25000
20211229;25.0;25.5;25.3;25.45;12100
20211230;25.9;26.0;26.0;25.3;18500
20211231;25.0;26.0;25.2;26.0;14700
