Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211201;91.75;91.75;91.75;92.25;100
20211202;90.5;94.0;90.75;91.75;4100
20211203;90.5;90.5;90.5;90.75;1000
20211206;87.0;87.0;87.0;90.5;100
20211207;87.0;87.0;87.0;87.0;-
20211208;87.0;90.5;87.25;87.0;2500
20211209;87.0;87.5;87.0;87.25;1100
20211210;90.5;92.25;92.25;87.0;5300
20211214;92.0;92.25;92.25;92.25;5500
20211215;92.0;92.25;92.25;92.25;4800
20211216;92.25;92.25;92.25;92.25;-
20211217;86.25;92.5;92.5;92.25;210600
20211220;94.0;94.0;94.0;92.5;500
20211221;92.0;95.0;92.0;94.0;75900
20211222;92.0;92.0;92.0;92.0;21600
20211223;92.0;92.0;92.0;92.0;-
20211224;92.0;92.0;92.0;92.0;100
20211228;86.75;86.75;86.75;92.0;100
20211229;86.75;86.75;86.75;86.75;-
20211230;88.0;88.0;88.0;86.75;100
20211231;87.0;88.0;87.25;88.0;4700
