Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211201;14.9;15.35;15.05;15.05;188200
20211202;14.5;15.5;14.8;15.05;42200
20211203;14.1;15.0;14.35;14.8;38700
20211206;14.1;15.0;14.4;14.35;26600
20211207;14.4;15.0;14.9;14.4;62000
20211208;14.2;14.95;14.3;14.9;30700
20211209;14.5;15.0;14.8;14.3;25300
20211210;14.2;15.0;14.45;14.8;175400
20211214;14.3;14.8;14.6;14.45;91000
20211215;14.45;14.8;14.75;14.6;107900
20211216;14.4;14.7;14.6;14.75;42800
20211217;14.4;14.5;14.45;14.6;23800
20211220;14.3;14.5;14.4;14.45;15900
20211221;14.4;14.5;14.5;14.4;38800
20211222;14.15;14.4;14.2;14.5;935400
20211223;14.2;14.5;14.25;14.2;55500
20211224;14.0;14.5;14.1;14.25;25200
20211228;14.2;14.5;14.2;14.1;1721100
20211229;14.1;14.5;14.2;14.2;252800
20211230;14.15;14.45;14.2;14.2;111100
20211231;14.1;14.5;14.1;14.2;1560200
