Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20111101;356.0;356.0;356.0;356.0;-
20111102;356.0;356.0;356.0;356.0;-
20111103;356.0;356.0;356.0;356.0;-
20111104;356.0;356.0;356.0;356.0;-
20111107;356.0;356.0;356.0;356.0;-
20111108;356.0;356.0;356.0;356.0;-
20111109;356.0;356.0;356.0;356.0;-
20111110;356.0;356.0;356.0;356.0;-
20111111;356.0;356.0;356.0;356.0;-
20111114;356.0;356.0;356.0;356.0;-
20111115;356.0;356.0;356.0;356.0;-
20111116;356.0;356.0;356.0;356.0;-
20111117;356.0;356.0;356.0;356.0;-
20111118;356.0;356.0;356.0;356.0;-
20111121;356.0;356.0;356.0;356.0;-
20111122;356.0;356.0;356.0;356.0;-
20111123;356.0;356.0;356.0;356.0;-
20111124;356.0;356.0;356.0;356.0;-
20111125;356.0;356.0;356.0;356.0;-
20111128;356.0;356.0;356.0;356.0;-
20111129;356.0;356.0;356.0;356.0;-
20111130;356.0;356.0;356.0;356.0;-
