Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20111101;25.0;25.0;25.0;25.5;300
20111102;25.0;25.0;25.0;25.0;9100
20111103;25.0;25.0;25.0;25.0;-
20111104;25.0;25.0;25.0;25.0;-
20111107;25.0;25.0;25.0;25.0;-
20111108;25.0;25.0;25.0;25.0;-
20111109;24.0;24.5;24.25;25.0;1000
20111110;24.5;25.0;24.75;24.25;500
20111111;24.75;24.75;24.75;24.75;-
20111114;24.75;24.75;24.75;24.75;-
20111115;24.75;24.75;24.75;24.75;-
20111116;24.75;24.75;24.75;24.75;-
20111117;24.75;24.75;24.75;24.75;-
20111118;24.75;24.75;24.75;24.75;-
20111121;24.75;24.75;24.75;24.75;-
20111122;24.75;24.75;24.75;24.75;-
20111123;24.75;24.75;24.75;24.75;-
20111124;24.75;24.75;24.75;24.75;-
20111125;24.0;24.0;24.0;24.75;500
20111128;24.75;24.75;24.75;24.0;200
20111129;22.5;22.5;22.5;24.75;300
20111130;20.25;22.5;20.5;22.5;500
