Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100602;12.35;13.0;12.7;12.65;794000
20100603;12.6;13.0;12.8;12.7;741400
20100604;12.5;13.0;12.75;12.8;1422200
20100607;12.5;13.0;12.7;12.75;932500
20100608;12.5;12.9;12.7;12.7;560600
20100609;12.5;12.95;12.75;12.7;744800
20100610;12.8;13.0;12.85;12.75;670100
20100611;12.9;13.1;12.95;12.85;575100
20100614;13.0;13.2;13.0;12.95;687000
20100615;13.0;13.6;13.25;13.0;884200
20100616;13.25;14.2;13.35;13.25;4055800
20100617;14.0;14.7;14.15;13.35;717700
20100618;14.15;15.3;14.7;14.15;1912800
20100621;14.5;15.2;14.95;14.7;926900
20100622;15.1;15.5;15.3;14.95;2626300
20100623;15.25;15.75;15.45;15.3;4532200
20100624;15.4;16.0;15.5;15.45;1180600
20100625;15.4;15.6;15.5;15.5;1272500
20100628;14.5;15.55;15.25;15.5;711800
20100629;14.55;15.5;14.9;15.25;2239600
20100630;14.6;15.4;15.0;14.9;1866100
