Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20220301;4.99;5.0;5.0;4.99;2200
20220302;4.9;4.99;4.94;5.0;22000
20220303;4.6;4.9;4.68;4.94;185200
20220304;4.6;5.1;4.82;4.68;26300
20220307;4.95;4.95;4.95;4.82;13100
20220308;4.6;5.0;4.69;4.95;57200
20220309;4.6;4.9;4.64;4.69;13300
20220310;4.69;4.9;4.85;4.64;7900
20220311;4.6;4.85;4.61;4.85;17200
20220314;4.75;4.96;4.86;4.61;5900
20220315;4.87;4.87;4.87;4.86;16300
20220316;4.4;4.85;4.44;4.87;19800
20220317;4.4;4.85;4.77;4.44;7500
20220318;4.3;4.9;4.6;4.77;30000
20220321;4.2;5.0;4.7;4.6;143700
20220322;4.7;4.78;4.7;4.7;20700
20220323;4.55;4.85;4.7;4.7;17100
20220324;4.81;4.82;4.82;4.7;23100
20220325;4.4;5.0;4.78;4.82;133400
20220328;4.75;4.9;4.75;4.78;102400
20220329;4.4;4.85;4.6;4.75;17100
20220330;4.5;4.9;4.8;4.6;60500
20220331;4.8;4.88;4.85;4.8;26100
