20110602;12.0;12.5;12.45;12.0;2.22M
20110603;12.5;13.5;12.9;12.45;406100
20110606;12.75;13.0;12.95;12.9;117300
20110607;13.0;13.1;13.0;12.95;1.39M
20110608;13.05;13.1;13.05;13.0;33600
20110609;12.0;13.5;13.05;13.05;2.02M
20110610;13.0;13.2;13.1;13.05;694200
20110613;11.85;13.1;11.85;13.1;343100
20110614;10.95;11.9;11.05;11.85;21600
20110615;10.5;11.85;10.65;11.05;278700
20110616;10.5;11.5;11.15;10.65;25900
20110617;10.1;11.5;10.5;11.15;90600
20110620;10.5;11.5;10.6;10.5;170900
20110621;10.6;10.7;10.65;10.6;68300
20110622;10.7;11.5;10.95;10.65;17500
20110623;10.95;11.45;11.0;10.95;63500
20110624;10.4;11.0;10.65;11.0;1.01M
20110627;10.3;11.5;10.8;10.65;1.17M
20110628;10.55;11.1;10.6;10.8;722100
20110629;10.65;11.5;10.95;10.6;304100
20110630;10.65;11.5;10.8;10.95;25600
